        wavelength                   f_lam                  e_lam              telcor
  8808.29999999866                     nan                    nan                 1.0
  8808.99999999866                     nan                    nan                 1.0
 8809.699999998658                     nan                    nan                 1.0
 8810.399999998659                     nan                    nan                 1.0
  8811.09999999866                     nan                    nan                 1.0
 8811.799999998659                     nan                    nan                 1.0
 8812.499999998658                     nan                    nan                 1.0
 8813.199999998658                     nan                    nan                 1.0
 8813.899999998659                     nan                    nan                 1.0
 8814.599999998658                     nan                    nan                 1.0
 8815.299999998657                     nan                    nan                 1.0
 8815.999999998658                     nan                    nan                 1.0
 8816.699999998658                     nan                    nan                 1.0
 8817.399999998657                     nan                    nan                 1.0
 8818.099999998656                     nan                    nan                 1.0
 8818.799999998657                     nan                    nan                 1.0
 8819.499999998658                     nan                    nan                 1.0
 8820.199999998656                     nan                    nan                 1.0
 8820.899999998655                     nan                    nan                 1.0
 8821.599999998656                     nan                    nan                 1.0
 8822.299999998657                     nan                    nan                 1.0
 8822.999999998656                     nan                    nan                 1.0
 8823.699999998655                     nan                    nan                 1.0
 8824.399999998655                     nan                    nan                 1.0
 8825.099999998656                     nan                    nan                 1.0
 8825.799999998655                     nan                    nan                 1.0
 8826.499999998654                     nan                    nan                 1.0
 8827.199999998655                     nan                    nan                 1.0
 8827.899999998655                     nan                    nan                 1.0
 8828.599999998654                     nan                    nan                 1.0
 8829.299999998653                     nan                    nan                 1.0
 8829.999999998654                     nan                    nan                 1.0
 8830.699999998655                     nan                    nan                 1.0
 8831.399999998654                     nan                    nan                 1.0
 8832.099999998652                     nan                    nan                 1.0
 8832.799999998653                     nan                    nan                 1.0
 8833.499999998654                     nan                    nan                 1.0
 8834.199999998653                     nan                    nan                 1.0
 8834.899999998652                     nan                    nan                 1.0
 8835.599999998652                     nan                    nan                 1.0
 8836.299999998653                     nan                    nan                 1.0
 8836.999999998652                     nan                    nan                 1.0
 8837.699999998651                     nan                    nan                 1.0
 8838.399999998652                     nan                    nan                 1.0
 8839.099999998652                     nan                    nan                 1.0
 8839.799999998651                     nan                    nan                 1.0
  8840.49999999865                     nan                    nan                 1.0
 8841.199999998651                     nan                    nan                 1.0
 8841.899999998652                     nan                    nan                 1.0
  8842.59999999865                     nan                    nan                 1.0
  8843.29999999865                     nan                    nan                 1.0
  8843.99999999865                     nan                    nan                 1.0
 8844.699999998651                     nan                    nan                 1.0
  8845.39999999865                     nan                    nan                 1.0
 8846.099999998649                     nan                    nan                 1.0
  8846.79999999865                     nan                    nan                 1.0
  8847.49999999865                     nan                    nan                 1.0
  8848.19999999865                     nan                    nan                 1.0
 8848.899999998648                     nan                    nan                 1.0
 8849.599999998649                     nan                    nan                 1.0
  8850.29999999865                     nan                    nan                 1.0
 8850.999999998648                     nan                    nan                 1.0
 8851.699999998647                     nan                    nan                 1.0
 8852.399999998648                     nan                    nan                 1.0
 8853.099999998649                     nan                    nan                 1.0
 8853.799999998648                     nan                    nan                 1.0
 8854.499999998647                     nan                    nan                 1.0
 8855.199999998647                     nan                    nan                 1.0
 8855.899999998648                     nan                    nan                 1.0
 8856.599999998647                     nan                    nan                 1.0
 8857.299999998646                     nan                    nan                 1.0
 8857.999999998647                     nan                    nan                 1.0
 8858.699999998647                     nan                    nan                 1.0
 8859.399999998646                     nan                    nan                 1.0
 8860.099999998645                     nan                    nan                 1.0
 8860.799999998646                     nan                    nan                 1.0
 8861.499999998647                     nan                    nan                 1.0
 8862.199999998646                     nan                    nan                 1.0
 8862.899999998644                     nan                    nan                 1.0
 8863.599999998645                     nan                    nan                 1.0
 8864.299999998646                     nan                    nan                 1.0
 8864.999999998645                     nan                    nan                 1.0
 8865.699999998644                     nan                    nan                 1.0
 8866.399999998644                     nan                    nan                 1.0
 8867.099999998645                     nan                    nan                 1.0
 8867.799999998644                     nan                    nan                 1.0
 8868.499999998643                     nan                    nan                 1.0
 8869.199999998644                     nan                    nan                 1.0
 8869.899999998644                     nan                    nan                 1.0
 8870.599999998643                     nan                    nan                 1.0
 8871.299999998642                     nan                    nan                 1.0
 8871.999999998643                     nan                    nan                 1.0
 8872.699999998644                     nan                    nan                 1.0
 8873.399999998643                     nan                    nan                 1.0
 8874.099999998642                     nan                    nan                 1.0
 8874.799999998642                     nan                    nan                 1.0
 8875.499999998643                     nan                    nan                 1.0
 8876.199999998642                     nan                    nan                 1.0
  8876.89999999864                     nan                    nan                 1.0
 8877.599999998642                     nan                    nan                 1.0
 8878.299999998642                     nan                    nan                 1.0
 8878.999999998641                     nan                    nan                 1.0
  8879.69999999864                     nan                    nan                 1.0
  8880.39999999864                     nan                    nan                 1.0
 8881.099999998642                     nan                    nan                 1.0
  8881.79999999864                     nan                    nan                 1.0
  8882.49999999864                     nan                    nan                 1.0
  8883.19999999864                     nan                    nan                 1.0
  8883.89999999864                     nan                    nan                 1.0
  8884.59999999864                     nan                    nan                 1.0
 8885.299999998639                     nan                    nan                 1.0
  8885.99999999864                     nan                    nan                 1.0
  8886.69999999864                     nan                    nan                 1.0
 8887.399999998639                     nan                    nan                 1.0
 8888.099999998638                     nan                    nan                 1.0
 8888.799999998639                     nan                    nan                 1.0
  8889.49999999864                     nan                    nan                 1.0
 8890.199999998638                     nan                    nan                 1.0
 8890.899999998637                     nan                    nan                 1.0
 8891.599999998638                     nan                    nan                 1.0
 8892.299999998639                     nan                    nan                 1.0
 8892.999999998638                     nan                    nan                 1.0
 8893.699999998636                     nan                    nan                 1.0
 8894.399999998637                     nan                    nan                 1.0
 8895.099999998638                     nan                    nan                 1.0
 8895.799999998637                     nan                    nan                 1.0
 8896.499999998636                     nan                    nan                 1.0
 8897.199999998636                     nan                    nan                 1.0
 8897.899999998637                     nan                    nan                 1.0
 8898.599999998636                     nan                    nan                 1.0
 8899.299999998635                     nan                    nan                 1.0
 8899.999999998636                     nan                    nan                 1.0
 8900.699999998636                     nan                    nan                 1.0
 8901.399999998635                     nan                    nan                 1.0
 8902.099999998634                     nan                    nan                 1.0
 8902.799999998635                     nan                    nan                 1.0
 8903.499999998636                     nan                    nan                 1.0
 8904.199999998635                     nan                    nan                 1.0
 8904.899999998634                     nan                    nan                 1.0
 8905.599999998634                     nan                    nan                 1.0
 8906.299999998635                     nan                    nan                 1.0
 8906.999999998634                     nan                    nan                 1.0
 8907.699999998633                     nan                    nan                 1.0
 8908.399999998634                     nan                    nan                 1.0
 8909.099999998634                     nan                    nan                 1.0
 8909.799999998633                     nan                    nan                 1.0
 8910.499999998632                     nan                    nan                 1.0
 8911.199999998633                     nan                    nan                 1.0
 8911.899999998634                     nan                    nan                 1.0
 8912.599999998632                     nan                    nan                 1.0
 8913.299999998631                     nan                    nan                 1.0
 8913.999999998632                     nan                    nan                 1.0
 8914.699999998633                     nan                    nan                 1.0
 8915.399999998632                     nan                    nan                 1.0
  8916.09999999863                     nan                    nan                 1.0
 8916.799999998631                     nan                    nan                 1.0
 8917.499999998632                     nan                    nan                 1.0
 8918.199999998631                     nan                    nan                 1.0
  8918.89999999863                     nan                    nan                 1.0
  8919.59999999863                     nan                    nan                 1.0
 8920.299999998631                     nan                    nan                 1.0
  8920.99999999863                     nan                    nan                 1.0
  8921.69999999863                     nan                    nan                 1.0
  8922.39999999863                     nan                    nan                 1.0
  8923.09999999863                     nan                    nan                 1.0
  8923.79999999863                     nan                    nan                 1.0
 8924.499999998628                     nan                    nan                 1.0
  8925.19999999863                     nan                    nan                 1.0
  8925.89999999863                     nan                    nan                 1.0
 8926.599999998629                     nan                    nan  0.9979290265285321
 8927.299999998628                     nan                    nan  0.9777844565212724
 8927.999999998628                     nan                    nan  0.9771193343628252
  8928.69999999863                     nan                    nan  0.9783344549802291
 8929.399999998628                     nan                    nan   0.974630991489825
 8930.099999998627                     nan                    nan  0.9633414137726568
 8930.799999998628                     nan                    nan  0.9688287753442134
 8931.499999998628                     nan                    nan  0.9723655352565592
 8932.199999998627                     nan                    nan  0.9801030626566172
 8932.899999998626                     nan                    nan  0.9791231387117697
 8933.599999998627                     nan                    nan                 1.0
 8934.299999998628                     nan                    nan                 1.0
 8934.999999998627                     nan                    nan                 1.0
 8935.699999998626                     nan                    nan                 1.0
 8936.399999998626                     nan                    nan                 1.0
 8937.099999998627                     nan                    nan                 1.0
 8937.799999998626                     nan                    nan                 1.0
 8938.499999998625                     nan                    nan  0.9936801156385472
 8939.199999998626                     nan                    nan  0.9841306856890675
 8939.899999998626                     nan                    nan  0.9846067525336485
 8940.599999998625                     nan                    nan   0.976195582187934
 8941.299999998624                     nan                    nan  0.9722469729878198
 8941.999999998625                     nan                    nan  0.9632486608221704
 8942.699999998626                     nan                    nan  0.9691042202428244
 8943.399999998624                     nan                    nan  0.9567557883258097
 8944.099999998623                     nan                    nan  0.9507981362179689
 8944.799999998624                     nan                    nan  0.9460717432259461
 8945.499999998625                     nan                    nan  0.9475128594911192
 8946.199999998624                     nan                    nan  0.9482461674260421
 8946.899999998623                     nan                    nan  0.9366071089255271
 8947.599999998623                     nan                    nan  0.9474140799305504
 8948.299999998624                     nan                    nan  0.9580518021481218
 8948.999999998623                     nan                    nan  0.9570842776524978
 8949.699999998622                     nan                    nan  0.9451918667485462
 8950.399999998623                     nan                    nan  0.9400628475146785
 8951.099999998623                     nan                    nan  0.9482648530211737
 8951.799999998622                     nan                    nan  0.9307380978498037
 8952.499999998621                     nan                    nan   0.912142828524952
 8953.199999998622                     nan                    nan  0.8936126039600448
 8953.899999998623                     nan                    nan  0.8908879718730311
 8954.599999998622                     nan                    nan  0.8907343791857709
  8955.29999999862                     nan                    nan   0.899193046067747
 8955.999999998621                     nan                    nan  0.9155849313484153
 8956.699999998622                     nan                    nan  0.9056157193594262
  8957.39999999862                     nan                    nan  0.9048483822321954
  8958.09999999862                     nan                    nan  0.9352260811213913
  8958.79999999862                     nan                    nan  0.9516896358247003
 8959.499999998621                     nan                    nan  0.9367864986793835
  8960.19999999862                     nan                    nan  0.9285295737696666
 8960.899999998619                     nan                    nan   0.898549830653962
  8961.59999999862                     nan                    nan  0.8839953743185125
  8962.29999999862                     nan                    nan  0.8579673272412748
  8962.99999999862                     nan                    nan  0.8432291962140117
 8963.699999998618                     nan                    nan  0.8345923627744757
 8964.399999998619                     nan                    nan  0.8343914259653252
  8965.09999999862                     nan                    nan  0.8424664769970718
 8965.799999998619                     nan                    nan  0.8549387709506046
 8966.499999998618                     nan                    nan  0.8717174662199978
 8967.199999998618                     nan                    nan   0.892106874388054
 8967.899999998619                     nan                    nan  0.9184995958415025
 8968.599999998618                     nan                    nan  0.9310133410126589
 8969.299999998617                     nan                    nan  0.9206322097067382
 8969.999999998618                     nan                    nan  0.9152321378733437
 8970.699999998618                     nan                    nan  0.8744328657175323
 8971.399999998617                     nan                    nan  0.8479800339292922
 8972.099999998616                     nan                    nan  0.8372121168191375
 8972.799999998617                     nan                    nan   0.836994374432462
 8973.499999998618                     nan                    nan  0.8380174884788327
 8974.199999998616                     nan                    nan  0.8467728118095982
 8974.899999998615                     nan                    nan  0.8760668390900975
 8975.599999998616                     nan                    nan  0.9157422602596091
 8976.299999998617                     nan                    nan   0.924414097584764
 8976.999999998616                     nan                    nan  0.9375503599971867
 8977.699999998615                     nan                    nan  0.9491198773287073
 8978.399999998615                     nan                    nan  0.9513717814545357
 8979.099999998616                     nan                    nan   0.921646618483182
 8979.799999998615                     nan                    nan  0.8891419788735857
 8980.499999998614                     nan                    nan   0.872153752116676
 8981.199999998615                     nan                    nan  0.8841066686665745
 8981.899999998615                     nan                    nan  0.8999384690388632
 8982.599999998614                     nan                    nan  0.9244115761310537
 8983.299999998613                     nan                    nan   0.939249641079936
 8983.999999998614                     nan                    nan   0.947821256138669
 8984.699999998615                     nan                    nan   0.948600330030891
 8985.399999998614                     nan                    nan   0.888977853890411
 8986.099999998612                     nan                    nan  0.8423238551820313
 8986.799999998613                     nan                    nan  0.7594610995693124
 8987.499999998614                     nan                    nan   0.705359873675359
 8988.199999998613                     nan                    nan  0.6823598971326273
 8988.899999998612                     nan                    nan  0.6666126273412744
 8989.599999998612                     nan                    nan  0.6643386306368299
 8990.299999998613                     nan                    nan  0.6618224499129899
 8990.999999998612                     nan                    nan  0.6568696907612799
 8991.699999998611                     nan                    nan  0.6945609590959869
 8992.399999998612                     nan                    nan  0.7226335541959237
 8993.099999998612                     nan                    nan  0.8050332495969162
 8993.799999998611                     nan                    nan  0.8703440336823374
  8994.49999999861                     nan                    nan  0.9173589173153768
 8995.199999998611                     nan                    nan  0.9719366121240667
 8995.899999998612                     nan                    nan  0.9770239342999746
  8996.59999999861                     nan                    nan  0.9806209672643916
  8997.29999999861                     nan                    nan  0.9816503828685444
  8997.99999999861                     nan                    nan  0.9617444824774481
 8998.699999998611                     nan                    nan  0.8982780558323993
  8999.39999999861                     nan                    nan  0.8214197640870925
 9000.099999998609                     nan                    nan  0.7997484697742425
  9000.79999999861                     nan                    nan  0.7994919221544914
  9001.49999999861                     nan                    nan  0.8004311229340364
  9002.19999999861                     nan                    nan  0.8275152016173043
 9002.899999998608                     nan                    nan  0.8212062895054536
 9003.599999998609                     nan                    nan  0.8196415539919544
  9004.29999999861                     nan                    nan  0.8332368440060665
 9004.999999998608                     nan                    nan  0.8387115412633299
 9005.699999998607                     nan                    nan  0.8473712249007571
 9006.399999998608                     nan                    nan  0.8489052765627814
 9007.099999998609                     nan                    nan  0.8499749323971071
 9007.799999998608                     nan                    nan   0.852951077146184
 9008.499999998607                     nan                    nan  0.8700278633100649
 9009.199999998607                     nan                    nan  0.8899076946788069
 9009.899999998608                     nan                    nan  0.8972819503070976
 9010.599999998607                     nan                    nan  0.8944040258537357
 9011.299999998606                     nan                    nan  0.8871699507283125
 9011.999999998607                     nan                    nan  0.8942172062192952
 9012.699999998607                     nan                    nan  0.9012333611634847
 9013.399999998606                     nan                    nan  0.8856067349100262
 9014.099999998605                     nan                    nan  0.9141750533034185
 9014.799999998606                     nan                    nan  0.8977573294221798
 9015.499999998607                     nan                    nan   0.848393473357323
 9016.199999998606                     nan                    nan  0.8286443194742958
 9016.899999998604                     nan                    nan  0.8276099786576209
 9017.599999998605                     nan                    nan   0.833343043683171
 9018.299999998606                     nan                    nan  0.8533189851656786
 9018.999999998605                     nan                    nan   0.886536233332864
 9019.699999998604                     nan                    nan  0.9212774349631171
 9020.399999998604                     nan                    nan  0.9168119867790347
 9021.099999998605                     nan                    nan  0.8968422658162453
 9021.799999998604                     nan                    nan  0.8980450828105259
 9022.499999998603                     nan                    nan  0.8688900235247984
 9023.199999998604                     nan                    nan  0.8466226024788263
 9023.899999998604                     nan                    nan  0.8421943780401621
 9024.599999998603                     nan                    nan   0.841547601229226
 9025.299999998602                     nan                    nan  0.8489412788488637
 9025.999999998603                     nan                    nan  0.8437618813424562
 9026.699999998604                     nan                    nan  0.8598987533733039
 9027.399999998603                     nan                    nan  0.8772428549332336
 9028.099999998602                     nan                    nan  0.8879578167742028
 9028.799999998602                     nan                    nan  0.9132843184556069
 9029.499999998603                     nan                    nan  0.9240866631456999
 9030.199999998602                     nan                    nan   0.920399137413951
   9030.8999999986                     nan                    nan  0.9146798834314224
 9031.599999998602                     nan                    nan  0.9187389537289252
 9032.299999998602                     nan                    nan  0.9308078330201244
 9032.999999998601                     nan                    nan  0.9436450871181395
   9033.6999999986                     nan                    nan  0.9797950219816223
   9034.3999999986                     nan                    nan  0.9937120736605556
 9035.099999998602                     nan                    nan  1.0052873753193565
   9035.7999999986                     nan                    nan                 1.0
   9036.4999999986                     nan                    nan                 1.0
   9037.1999999986                     nan                    nan                 1.0
   9037.8999999986                     nan                    nan  1.0034621913681463
   9038.5999999986                     nan                    nan  0.9928846558174683
 9039.299999998599                     nan                    nan  0.9933646981409644
   9039.9999999986                     nan                    nan  0.9748029974450189
   9040.6999999986                     nan                    nan  0.9490536673904172
 9041.399999998599                     nan                    nan   0.943947988129424
 9042.099999998598                     nan                    nan  0.9291935576405386
 9042.799999998599                     nan                    nan  0.9380625487127262
   9043.4999999986                     nan                    nan  0.9423565888834351
 9044.199999998598                     nan                    nan  0.9511354736787208
 9044.899999998597                     nan                    nan  0.9674964964154347
 9045.599999998598                     nan                    nan  0.9752080959995235
 9046.299999998599                     nan                    nan  1.0046243155686554
 9046.999999998598                     nan                    nan  0.9977142282990947
 9047.699999998596                     nan                    nan  0.9897341562091586
 9048.399999998597                     nan                    nan   0.987669229076158
 9049.099999998598                     nan                    nan  0.9803564592659161
 9049.799999998597                     nan                    nan   0.961019542179786
 9050.499999998596                     nan                    nan  0.9664885566994088
 9051.199999998596                     nan                    nan  0.9495211683709246
 9051.899999998597                     nan                    nan  0.9376120910078383
 9052.599999998596                     nan                    nan  0.9165087843505734
 9053.299999998595                     nan                    nan  0.9284489241241946
 9053.999999998596                     nan                    nan   0.929308705736391
 9054.699999998596                     nan                    nan  0.9570544746646105
 9055.399999998595                     nan                    nan  0.9836136168325265
 9056.099999998594                     nan                    nan  0.9957464679901235
 9056.799999998595                     nan                    nan  1.0084638211539727
 9057.499999998596                     nan                    nan   1.005508025264355
 9058.199999998595                     nan                    nan  0.9959866956747323
 9058.899999998594                     nan                    nan  0.9734171653225493
 9059.599999998594                     nan                    nan  0.9307841007573718
 9060.299999998595                     nan                    nan  0.9192052514716461
 9060.999999998594                     nan                    nan  0.9035304382686341
 9061.699999998593                     nan                    nan  0.8789420430531555
 9062.399999998594                     nan                    nan  0.8878367361782304
 9063.099999998594                     nan                    nan   0.898599079731801
 9063.799999998593                     nan                    nan  0.9083463327410698
 9064.499999998592                     nan                    nan  0.9133180163599399
 9065.199999998593                     nan                    nan  0.9282796234986868
 9065.899999998594                     nan                    nan  0.9584653495930935
 9066.599999998592                     nan                    nan  0.9472322927240481
 9067.299999998591                     nan                    nan  0.9228424038539049
 9067.999999998592                     nan                    nan  0.9096625565857926
 9068.699999998593                     nan                    nan  0.8672605516707347
 9069.399999998592                     nan                    nan  0.8356437458032114
  9070.09999999859                     nan                    nan  0.8152622199507475
 9070.799999998591                     nan                    nan  0.8063345376391254
 9071.499999998592                     nan                    nan  0.8132210819217291
 9072.199999998591                     nan                    nan  0.8070883002690828
  9072.89999999859                     nan                    nan   0.823865098464339
  9073.59999999859                     nan                    nan  0.8233823160095272
 9074.299999998591                     nan                    nan  0.8559123080710221
  9074.99999999859                     nan                    nan   0.891680498226912
  9075.69999999859                     nan                    nan  0.9120251688873448
  9076.39999999859                     nan                    nan  0.9330587606952383
  9077.09999999859                     nan                    nan  0.9303014242681557
  9077.79999999859                     nan                    nan  0.9190000980733801
 9078.499999998588                     nan                    nan  0.8602677125277509
  9079.19999999859                     nan                    nan  0.8036500140348816
  9079.89999999859                     nan                    nan  0.7952368572066731
 9080.599999998589                     nan                    nan  0.7883723997130392
 9081.299999998588                     nan                    nan  0.7960151869637418
 9081.999999998588                     nan                    nan  0.8310212652493773
  9082.69999999859                     nan                    nan  0.8697951533405427
 9083.399999998588                     nan                    nan  0.8948029294066917
 9084.099999998587                     nan                    nan  0.8877672039872729
 9084.799999998588                     nan                    nan  0.8800067658729428
 9085.499999998588                     nan                    nan  0.8840046554250924
 9086.199999998587                     nan                    nan  0.8329430583535414
 9086.899999998586                     nan                    nan  0.8137208899662436
 9087.599999998587                     nan                    nan  0.8108742684911104
 9088.299999998588                     nan                    nan   0.830890681228795
 9088.999999998587                     nan                    nan  0.8602957799464135
 9089.699999998586                     nan                    nan  0.8779798887967033
 9090.399999998586                     nan                    nan  0.8975846238859163
 9091.099999998587                     nan                    nan  0.8941096175706511
 9091.799999998586                     nan                    nan  0.8849879448712947
 9092.499999998585                     nan                    nan  0.8777596418234767
 9093.199999998586                     nan                    nan  0.8734444380985579
 9093.899999998586                     nan                    nan   0.880435075860918
 9094.599999998585                     nan                    nan   0.882664432475479
 9095.299999998584                     nan                    nan  0.8952238248360994
 9095.999999998585                     nan                    nan  0.8975916156153955
 9096.699999998586                     nan                    nan    0.89966279028904
 9097.399999998584                     nan                    nan  0.9037443545808873
 9098.099999998583                     nan                    nan  0.8776109907311233
 9098.799999998584                     nan                    nan  0.8354758474140487
 9099.499999998585                     nan                    nan   0.833201352451134
 9100.199999998584                     nan                    nan  0.8087454755897245
 9100.899999998583                     nan                    nan   0.819780091621279
 9101.599999998583                     nan                    nan  0.8406966206269689
 9102.299999998584                     nan                    nan  0.8964042076531108
 9102.999999998583                     nan                    nan  0.9190735170335843
 9103.699999998582                     nan                    nan  0.8976810996840278
 9104.399999998583                     nan                    nan  0.8823000558203568
 9105.099999998583                     nan                    nan   0.850129874955546
 9105.799999998582                     nan                    nan  0.8122074701349736
 9106.499999998581                     nan                    nan  0.7943863932075748
 9107.199999998582                     nan                    nan  0.8036146275773229
 9107.899999998583                     nan                    nan  0.8161662464613627
 9108.599999998582                     nan                    nan  0.8381981780366518
  9109.29999999858                     nan                    nan  0.8720486570767747
 9109.999999998581                     nan                    nan  0.9297872464025092
 9110.699999998582                     nan                    nan  0.9531151707743006
  9111.39999999858                     nan                    nan  0.9585021200331411
  9112.09999999858                     nan                    nan  0.9758198308499433
  9112.79999999858                     nan                    nan  0.9794276246390272
 9113.499999998581                     nan                    nan  0.9904347024673201
  9114.19999999858                     nan                    nan  0.9698813488161079
 9114.899999998579                     nan                    nan  0.9400562362059797
  9115.59999999858                     nan                    nan  0.9147242695557876
  9116.29999999858                     nan                    nan   0.891092971345939
  9116.99999999858                     nan                    nan  0.8343392534993582
 9117.699999998578                     nan                    nan  0.7933737374636611
 9118.399999998579                     nan                    nan  0.7879307721487656
  9119.09999999858                     nan                    nan   0.796050272351299
 9119.799999998579                     nan                    nan  0.8030951236611926
 9120.499999998578                     nan                    nan  0.8567426298885672
 9121.199999998578                     nan                    nan  0.9101368742027478
 9121.899999998579                     nan                    nan  0.9526018213655065
 9122.599999998578                     nan                    nan  0.9671959079080127
 9123.299999998577                     nan                    nan  0.9515964779143025
 9123.999999998578                     nan                    nan  0.9671628262188671
 9124.699999998578                     nan                    nan  0.9646979554148054
 9125.399999998577                     nan                    nan  0.9353613804890106
 9126.099999998576                     nan                    nan  0.9316621957144215
 9126.799999998577                     nan                    nan  0.9058513283007938
 9127.499999998578                     nan                    nan  0.8798088978500576
 9128.199999998576                     nan                    nan   0.846184107784809
 9128.899999998575                     nan                    nan  0.8037616973788528
 9129.599999998576                     nan                    nan  0.7879028077804519
 9130.299999998577                     nan                    nan  0.7637146652740037
 9130.999999998576                     nan                    nan  0.7553068961358984
 9131.699999998575                     nan                    nan  0.7773610501095537
 9132.399999998575                     nan                    nan  0.8038254415771711
 9133.099999998576                     nan                    nan  0.8133421280429295
 9133.799999998575                     nan                    nan  0.7881990475142863
 9134.499999998574                     nan                    nan  0.7565710835690908
 9135.199999998575                     nan                    nan  0.7308293886018864
 9135.899999998575                     nan                    nan  0.7327369154853272
 9136.599999998574                     nan                    nan  0.7296574885939654
 9137.299999998573                     nan                    nan  0.7297240515323199
 9137.999999998574                     nan                    nan    0.78811700678271
 9138.699999998575                     nan                    nan  0.8609435578022957
 9139.399999998574                     nan                    nan  0.8872611635584554
 9140.099999998572                     nan                    nan  0.9176596794080095
 9140.799999998573                     nan                    nan  0.9375375032192104
 9141.499999998574                     nan                    nan  0.9476193142151542
 9142.199999998573                     nan                    nan  0.9308005477089222
 9142.899999998572                     nan                    nan  0.9317503603391015
 9143.599999998572                     nan                    nan  0.9456172041131595
 9144.299999998573                     nan                    nan  0.9379302974623486
 9144.999999998572                     nan                    nan  0.9326949564078036
 9145.699999998571                     nan                    nan  0.9429708752330771
 9146.399999998572                     nan                    nan  0.9501465951201774
 9147.099999998572                     nan                    nan  0.9562618615378822
 9147.799999998571                     nan                    nan  0.9412109147008869
  9148.49999999857                     nan                    nan  0.9175396156449247
 9149.199999998571                     nan                    nan  0.9035977458802164
 9149.899999998572                     nan                    nan  0.8685001134769338
  9150.59999999857                     nan                    nan   0.814685886624345
  9151.29999999857                     nan                    nan  0.7728250322447004
  9151.99999999857                     nan                    nan  0.7459598266314719
 9152.699999998571                     nan                    nan  0.7297676783216204
  9153.39999999857                     nan                    nan  0.7184607877042873
 9154.099999998569                     nan                    nan  0.7071027358221507
  9154.79999999857                     nan                    nan  0.7019548970488219
  9155.49999999857                     nan                    nan   0.721265395224022
  9156.19999999857                     nan                    nan  0.7369312114640565
 9156.899999998568                     nan                    nan  0.7825128059038594
 9157.599999998569                     nan                    nan  0.8197716585530896
  9158.29999999857                     nan                    nan  0.8461939115341037
 9158.999999998568                     nan                    nan  0.8625278677175263
 9159.699999998567                     nan                    nan  0.8904466285246803
 9160.399999998568                     nan                    nan  0.8967695468575079
 9161.099999998569                     nan                    nan  0.9080502956503169
 9161.799999998568                     nan                    nan   0.900063793957432
 9162.499999998567                     nan                    nan  0.9088357740843456
 9163.199999998567                     nan                    nan  0.9310404267137731
 9163.899999998568                     nan                    nan  0.9327495592033452
 9164.599999998567                     nan                    nan  0.9334506454957009
 9165.299999998566                     nan                    nan  0.9534960087801654
 9165.999999998567                     nan                    nan  0.9505239189026071
 9166.699999998567                     nan                    nan  0.9392368159912196
 9167.399999998566                     nan                    nan  0.9020280385284439
 9168.099999998565                     nan                    nan  0.9121744381490907
 9168.799999998566                     nan                    nan  0.9252192417390475
 9169.499999998567                     nan                    nan  0.8955688821270457
 9170.199999998566                     nan                    nan  0.8887317662788481
 9170.899999998564                     nan                    nan  0.8779567763357301
 9171.599999998565                     nan                    nan  0.8733427068699595
 9172.299999998566                     nan                    nan  0.8271332216165828
 9172.999999998565                     nan                    nan  0.7643793102807396
 9173.699999998564                     nan                    nan  0.7430075264831898
 9174.399999998564                     nan                    nan   0.721527779180974
