        wavelength                   f_lam                  e_lam
 9973.099999998358  6.5010656297222085e-18  6.420779601348344e-18 
 9973.799999998357   6.361793832452193e-18  6.030075086806275e-18 
 9974.499999998356   5.613697971317939e-18  5.275470937628285e-18 
 9975.199999998356    4.53971095320223e-18  4.777953554264851e-18 
 9975.899999998357   3.568576398742319e-18  4.463750551432185e-18 
 9976.599999998356   3.089224849049609e-18   4.49116831012123e-18 
 9977.299999998355   3.300449175535698e-18  4.571008547251987e-18 
 9977.999999998356   4.120474589067927e-18  4.694245291746129e-18 
 9978.699999998356   5.179412253744867e-18  4.766104317486487e-18 
 9979.399999998355   5.934484062883584e-18   4.76790477635504e-18 
 9980.099999998354   5.904812358907709e-18  4.688075258086328e-18 
 9980.799999998355    4.91576054304499e-18  4.356391039431423e-18 
 9981.499999998356  3.1857468068829944e-18  4.074396689162396e-18 
 9982.199999998355  1.1811791319170509e-18  3.900547584954093e-18 
 9982.899999998353  -6.511311694913337e-19  3.742892250333092e-18 
 9983.599999998354  -2.062013254617989e-18 3.6635265461150875e-18 
 9984.299999998355 -2.9799225649468455e-18  3.753572990255834e-18 
 9984.999999998354  -3.380931876659266e-18  3.751770848742672e-18 
 9985.699999998353 -3.2209989432106605e-18  3.700284640835813e-18 
 9986.399999998353 -2.5019945671090815e-18 3.5679755446802445e-18 
 9987.099999998354  -1.377390028871048e-18   3.66599607250171e-18 
 9987.799999998353 -1.5577387889205435e-19  3.834796731274046e-18 
 9988.499999998352   8.240756238462071e-19  3.771978472022262e-18 
 9989.199999998353  1.3426418723438696e-18 3.7731254433162335e-18 
 9989.899999998353  1.3624791350746028e-18  3.812484453366566e-18 
 9990.599999998352   9.885857626882492e-19  3.792009443691332e-18 
 9991.299999998351   3.975330525284427e-19  3.811782865774793e-18 
 9991.999999998352 -2.0486580206813706e-19  3.868774124260319e-18 
 9992.699999998353  -6.066120025849519e-19  3.857781643792103e-18 
 9993.399999998352   -6.37226110477194e-19  3.876878402619445e-18 
  9994.09999999835 -2.5095513016670767e-19  3.936924198603586e-18 
 9994.799999998351  4.1089253116482382e-19  4.004611634094186e-18 
 9995.499999998352  1.0561179505655528e-18  4.074393849532466e-18 
  9996.19999999835  1.3900897749562524e-18  4.146151638724002e-18 
  9996.89999999835  1.2933683495939921e-18  4.447193110899505e-18 
  9997.59999999835   9.008511218770891e-19  4.814305779856584e-18 
 9998.299999998351   5.055981335646133e-19  5.220431234206613e-18 
  9998.99999999835  3.4250226353169055e-19  5.633772343198548e-18 
 9999.699999998349  4.1897378365879394e-19  5.989176680138599e-18 
 10000.39999999835   5.308179337113631e-19  6.091631737612974e-18 
 10001.09999999835   4.349489472315778e-19  5.935545511099609e-18 
 10001.79999999835  1.8367063574904433e-20  5.627594929832401e-18 
10002.499999998348  -6.612629603176354e-19 5.1998434577411244e-18 
10003.199999998349 -1.4452221417699863e-18  4.914472378469329e-18 
 10003.89999999835 -2.1579078786256965e-18  4.740767254106894e-18 
10004.599999998349  -2.673451643691191e-18 4.6794222593908316e-18 
10005.299999998348  -2.986936839153112e-18  4.710970345522188e-18 
10005.999999998348  -3.298081955783208e-18 4.8373533667828215e-18 
10006.699999998349 -4.0277272157671375e-18 4.9992625702653475e-18 
10007.399999998348 -5.6684649349557395e-18   5.21504394658067e-18 
10008.099999998347  -8.467332067251529e-18  5.503610772131339e-18 
10008.799999998348  -1.209803588466318e-17 6.2174602847629215e-18 
10009.499999998348 -1.5595865885356216e-17  7.280547110067375e-18 
10010.199999998347 -1.7737278270038822e-17  8.920236187598786e-18 
10010.899999998346 -1.7714143701403292e-17  1.126664095779402e-17 
10011.599999998347 -1.5631624018776125e-17 1.3493417630324867e-17 
10012.299999998348 -1.2419301523576786e-17 1.4768412188641297e-17 
10012.999999998347  -9.211016714961321e-18  1.496418145695512e-17 
10013.699999998345  -6.699654547846235e-18 1.4449724206162362e-17 
10014.399999998346  -4.950404430557663e-18 1.2620867753832975e-17 
10015.099999998347   -3.70002106551127e-18 1.0325481236449186e-17 
10015.799999998346  -2.763788745997137e-18  7.859242347474282e-18 
10016.499999998345  -2.184324069040776e-18  6.575049985677746e-18 
10017.199999998345  -2.078350158048947e-18 5.7004865895950224e-18 
10017.899999998346 -2.4095010304773703e-18 5.1700831087471834e-18 
10018.599999998345 -2.9151198388607937e-18 5.2098477776391886e-18 
10019.299999998344 -3.2181338567732383e-18 5.2710202033231615e-18 
10019.999999998345 -3.0252135152244738e-18  5.358135355967496e-18 
10020.699999998345 -2.2852531283325048e-18  5.547972288526555e-18 
10021.399999998344 -1.2423885415242576e-18  5.771623037687309e-18 
10022.099999998343 -3.3900293904543253e-19  6.035554376812161e-18 
10022.799999998344   3.005237681448279e-20  6.829766600987191e-18 
10023.499999998345 -1.9557567767043884e-19  7.728257762284967e-18 
10024.199999998344  -6.257664752771263e-19   8.63128662159797e-18 
10024.899999998343  -6.355929293556014e-19  9.085745285554589e-18 
10025.599999998343  1.8654270821920513e-19  9.269247135001611e-18 
10026.299999998344  1.7112292323938516e-18  8.991461447778667e-18 
10026.999999998343   3.350383321255247e-18  8.103504401320396e-18 
10027.699999998342   4.479672318543855e-18 6.9202128303617095e-18 
10028.399999998343   4.835470994222884e-18  5.708837367762993e-18 
10029.099999998343   4.582989756478355e-18  5.034264622610047e-18 
10029.799999998342    4.05996062976862e-18  4.736919167974909e-18 
10030.499999998341   3.449508572727966e-18  4.619979552776203e-18 
10031.199999998342   2.653850619553668e-18   4.62861689904698e-18 
10031.899999998343  1.4498032679604807e-18  4.756513335089408e-18 
10032.599999998341 -2.2787404130319544e-19 4.5628847226535435e-18 
 10033.29999999834  -2.140279104825027e-18  4.364548358276901e-18 
10033.999999998341  -3.866209594973293e-18 4.1704450207863124e-18 
10034.699999998342  -5.057829901052796e-18  4.438622752174202e-18 
 10035.39999999834  -5.592264589537692e-18  4.611388889072097e-18 
 10036.09999999834  -5.537600856707758e-18  4.497017948682137e-18 
 10036.79999999834  -5.054399844663978e-18 4.5331444406472996e-18 
10037.499999998341  -4.334589082179875e-18  4.605560979699546e-18 
 10038.19999999834 -3.5422567887954104e-18  4.675918369707415e-18 
10038.899999998339   -2.71574402351342e-18  4.615537568716232e-18 
 10039.59999999834 -1.7102537467660423e-18   4.55935002001961e-18 
 10040.29999999834 -2.9343036646163454e-19  4.721834197444913e-18 
 10040.99999999834  1.6401541766661214e-18 5.2567730696668855e-18 
10041.699999998338   3.910598961266037e-18 5.9734271227340095e-18 
10042.399999998339   6.077636084874158e-18    6.4903280468364e-18 
 10043.09999999834   7.622626395440553e-18  6.794835806824305e-18 
10043.799999998339   8.162080107416907e-18  6.922323164670579e-18 
10044.499999998337   7.595580277431289e-18   6.52377319315494e-18 
10045.199999998338   6.148311283062448e-18 5.9708376610351825e-18 
10045.899999998339    4.29641933329309e-18  5.251990299468701e-18 
10046.599999998338  2.6008476912379875e-18  4.727370655093811e-18 
10047.299999998337  1.5112499505801378e-18  4.377734806679463e-18 
10047.999999998337  1.2285645486903717e-18  4.269912635132555e-18 
10048.699999998338  1.6887982816520779e-18  4.326197617899406e-18 
10049.399999998337  2.6622282326256098e-18  4.407189153317038e-18 
10050.099999998336    3.88082946490403e-18  4.480665927046782e-18 
10050.799999998337  5.0946859175043834e-18   4.47075973862456e-18 
10051.499999998337  6.0363642353680776e-18  4.467267223524916e-18 
10052.199999998336  6.3896939084524946e-18  4.553227960774016e-18 
10052.899999998335   5.872596462355897e-18  4.630705291706932e-18 
10053.599999998336  4.4261664592772565e-18  4.688051727614345e-18 
10054.299999998337  2.3522513697833906e-18 4.6596647697580404e-18 
10054.999999998336   2.346580452338693e-19  4.658914125815996e-18 
10055.699999998335 -1.3566252639628076e-18   4.69788554134014e-18 
10056.399999998335 -2.1749726999846704e-18 4.9986765082145004e-18 
10057.099999998336 -2.3753784778951774e-18  5.514746410765724e-18 
10057.799999998335 -2.3015069512707828e-18  6.220361004792905e-18 
10058.499999998334  -2.185666854739633e-18  6.902877852820299e-18 
10059.199999998335  -2.040346287611733e-18  7.637896008286402e-18 
10059.899999998335  -1.806158403331933e-18  8.434805735759624e-18 
10060.599999998334   -1.54916768169494e-18  8.553726213821435e-18 
10061.299999998333 -1.4709158829684013e-18  8.400340777514212e-18 
10061.999999998334 -1.7222719486839235e-18  7.896863626158727e-18 
10062.699999998335  -2.236391394367941e-18  6.909208105737487e-18 
10063.399999998333  -2.765909018609351e-18  6.053611526788819e-18 
10064.099999998332 -3.0894733783814597e-18  5.759322052410483e-18 
10064.799999998333  -3.184290711116993e-18   5.70126873790528e-18 
10065.499999998334 -3.2145259163375175e-18  5.760605947719444e-18 
10066.199999998333 -3.3673643067307568e-18  5.961995177702585e-18 
10066.899999998332 -3.6858602768211186e-18   6.11409572606636e-18 
10067.599999998332  -4.007472089065552e-18   6.23070885711481e-18 
10068.299999998333  -4.028405331628863e-18  6.268104730458799e-18 
10068.999999998332   -3.45181261020363e-18 6.4051236032583465e-18 
 10069.69999999833 -2.1539334361792715e-18  6.604512667072097e-18 
10070.399999998332  -2.910712276868129e-19  6.637696715896481e-18 
10071.099999998332  1.7104396016478593e-18  6.628044849564442e-18 
10071.799999998331  3.2933765971533165e-18  6.577509955479254e-18 
 10072.49999999833  3.9879752142398035e-18  6.202609097421776e-18 
 10073.19999999833  3.6163468290058345e-18  5.860389897980578e-18 
10073.899999998332  2.3819637232227006e-18  5.577708003513039e-18 
 10074.59999999833   7.875863956651314e-19  5.349228474349842e-18 
 10075.29999999833   -5.76248416703551e-19  5.274721416756631e-18 
 10075.99999999833  -1.266802454838917e-18  5.482539271420129e-18 
 10076.69999999833  -1.159818419830094e-18  5.525305314990545e-18 
 10077.39999999833  -5.215814036129256e-19  5.592531552308003e-18 
10078.099999998329   5.402033302434817e-20  5.843455121668435e-18 
 10078.79999999833  -8.385747400749316e-20  6.446872142772915e-18 
 10079.49999999833 -1.2082914201933327e-18  7.378436706556203e-18 
10080.199999998329 -2.8889161724974235e-18  9.181509752450673e-18 
10080.899999998328  -4.099569009771457e-18 1.0890630403372268e-17 
10081.599999998329 -3.7942350066266605e-18 1.2437591091167084e-17 
 10082.29999999833  -1.573732753174239e-18 1.2962232487779277e-17 
10082.999999998328  2.0297746225273883e-18  1.279048703794827e-17 
10083.699999998327   5.819344060041822e-18 1.2046291701486263e-17 
10084.399999998328   8.537831675837125e-18  1.014920286937142e-17 
10085.099999998329   9.439749455681932e-18  8.187084365648551e-18 
10085.799999998328     8.5474272632216e-18  6.154765309314597e-18 
10086.499999998327   6.509625931431652e-18   5.64800323310044e-18 
10087.199999998327   4.200652236831818e-18 5.3882386425569116e-18 
10087.899999998328   2.314019995329575e-18 5.3399303382614835e-18 
10088.599999998327  1.1505417112110506e-18 5.3065026868969955e-18 
10089.299999998326   6.472692816276346e-19  5.281239868795773e-18 
10089.999999998327    5.65804254205235e-19 5.2699804788263616e-18 
10090.699999998327   7.073207364997249e-19   5.25064307993768e-18 
10091.399999998326  1.0190004192252448e-18  5.235036852072307e-18 
10092.099999998325  1.5325537219333652e-18 5.2192508195730115e-18 
10092.799999998326   2.208007968342996e-18  5.278125972442191e-18 
10093.499999998327  2.8375898732704563e-18  5.382439970518713e-18 
10094.199999998325  3.1160432110192568e-18 5.5461853265896915e-18 
10094.899999998324  2.8302500392576637e-18  5.575103727355957e-18 
10095.599999998325  2.0172042790986365e-18  5.532393045153971e-18 
10096.299999998326   9.800689326995512e-19  5.656433080360786e-18 
10096.999999998325  1.6443306079396843e-19  5.664408210388926e-18 
10097.699999998324  -2.744915346129524e-20  5.565862669037536e-18 
10098.399999998324   5.979591088772709e-19 5.5972104321655696e-18 
10099.099999998325  1.9437477135331857e-18 5.7118600204126756e-18 
10099.799999998324   3.669684941118382e-18  5.928164745449958e-18 
10100.499999998323  5.3693598488853655e-18 6.5731282239242796e-18 
10101.199999998324   6.785318807720917e-18   7.46268219684873e-18 
10101.899999998324   7.906003244540768e-18   8.69894431350298e-18 
10102.599999998323    8.85534428595204e-18   9.48607409670475e-18 
10103.299999998322   9.667339510938146e-18  9.992904809018997e-18 
10103.999999998323  1.0150666756767732e-17 1.0025440387969745e-17 
10104.699999998324    9.96333261141761e-18  9.376439417170021e-18 
10105.399999998323   8.829733631767098e-18  8.397994794013476e-18 
10106.099999998321   6.738800212723066e-18  7.051911527965306e-18 
10106.799999998322   4.015632473339344e-18 6.1784370821393666e-18 
10107.499999998323  1.2428522515969366e-18 5.6050377520513044e-18 
10108.199999998322  -9.447941390237711e-19  5.453814823767897e-18 
 10108.89999999832  -2.128417474596223e-18 5.4005499086618465e-18 
10109.599999998321 -2.3029655300241033e-18 5.4231854907115865e-18 
10110.299999998322 -1.8602412852025556e-18 5.5674252433260786e-18 
10110.999999998321 -1.3472107884618423e-18  5.616531848892407e-18 
 10111.69999999832 -1.1668477396327336e-18  5.569984818364503e-18 
 10112.39999999832 -1.4253849755841096e-18  5.570090977877376e-18 
10113.099999998321 -1.9876241411547494e-18  5.617542285023235e-18 
 10113.79999999832  -2.643344471861443e-18  5.725801595083267e-18 
 10114.49999999832  -3.252888884596262e-18  5.640545754606845e-18 
 10115.19999999832  -3.799340618086298e-18   5.63753143376369e-18 
 10115.89999999832  -4.340224218654412e-18  5.851250047630725e-18 
 10116.59999999832  -4.896609779958439e-18  5.912962908449546e-18 
10117.299999998319  -5.367968854509492e-18   5.92578083915948e-18 
 10117.99999999832  -5.561640823209535e-18  5.906656004720024e-18 
 10118.69999999832  -5.329158148402815e-18  6.196143145576943e-18 
10119.399999998319 -4.6800037883947815e-18  6.626968096520936e-18 
10120.099999998318 -3.7408936124612856e-18  7.112780728743207e-18 
10120.799999998319  -2.585692532739205e-18  8.169166767594697e-18 
 10121.49999999832 -1.1016165752902033e-18  9.670552433457567e-18 
10122.199999998318   9.441883882965514e-19 1.2244891188381815e-17 
10122.899999998317  3.6210417197527366e-18  1.420314374760784e-17 
10123.599999998318   6.535937997695464e-18 1.5641462102809282e-17 
10124.299999998319   8.813203467356881e-18 1.5428711755335424e-17 
10124.999999998317   9.489635402873613e-18  1.447100970339437e-17 
10125.699999998316   8.111818683538102e-18 1.2666008918956802e-17 
10126.399999998317   5.079651607442371e-18   9.73181598303284e-18 
10127.099999998318  1.4419208161058105e-18  7.512585793447202e-18 
10127.799999998317  -1.694657624256428e-18  6.574717228415643e-18 
10128.499999998316  -3.670992854352108e-18  6.317485091513287e-18 
10129.199999998316  -4.383342814425362e-18 6.2345554240395805e-18 
10129.899999998317 -4.0864125152881545e-18  6.253419284400433e-18 
10130.599999998316  -3.166692047959675e-18  6.437565036826308e-18 
10131.299999998315 -2.0207664650891203e-18  6.628473970379007e-18 
10131.999999998316  -9.886563196119532e-19  6.662566625469422e-18 
10132.699999998316 -2.9866730607902364e-19 6.5984995807899734e-18 
10133.399999998315  -4.661530557106571e-20  6.493904822607293e-18 
10134.099999998314  -2.305671938219838e-19 6.4082333441820024e-18 
10134.799999998315  -7.954104491838626e-19  6.322128745115328e-18 
10135.499999998316 -1.6263774236776536e-18  6.232175046676186e-18 
10136.199999998315  -2.504662512682382e-18   6.09628764913401e-18 
10136.899999998313 -3.0814681412191914e-18   6.08136718610405e-18 
10137.599999998314 -2.9222060642771168e-18  6.178123990077613e-18 
10138.299999998315  -1.652865473976001e-18  5.998852266131311e-18 
10138.999999998314   8.099881024739798e-19  5.975268194737012e-18 
10139.699999998313   4.062618391558819e-18  6.159091800515103e-18 
10140.399999998313   7.243241059084161e-18  6.441056707635778e-18 
10141.099999998314    9.37013064486987e-18   6.68949242510843e-18 
10141.799999998313   9.814602750189103e-18  6.853480352754198e-18 
10142.499999998312    8.58117500817734e-18  7.042582271179964e-18 
10143.199999998313   6.207537918973291e-18  7.223094686581525e-18 
10143.899999998313  3.4010450924932188e-18  7.361118015246352e-18 
10144.599999998312   6.975203330224197e-19  7.376788897186806e-18 
10145.299999998311 -1.6572220767345839e-18  7.342772265383289e-18 
10145.999999998312 -3.6092625837658095e-18  7.282907848714369e-18 
10146.699999998313  -5.123551338994242e-18  7.343414597166377e-18 
10147.399999998312  -6.073810920605149e-18  7.466130491849209e-18 
 10148.09999999831  -6.240302970258736e-18  7.554604377291289e-18 
10148.799999998311   -5.38181451908909e-18  7.701778331590588e-18 
10149.499999998312 -3.3140581155821126e-18  7.913500484929232e-18 
 10150.19999999831  1.9963869439903912e-20  8.530239159194468e-18 
 10150.89999999831   4.445287677023808e-18  9.395453545947608e-18 
 10151.59999999831   9.404360696943757e-18 1.0519951974509764e-17 
10152.299999998311   1.387916549146962e-17  1.112853621404931e-17 
 10152.99999999831  1.6584731232634572e-17 1.1479968097942466e-17 
10153.699999998309  1.6487580918496965e-17 1.1498160015170503e-17 
 10154.39999999831   1.338598619231672e-17 1.0557417572136808e-17 
 10155.09999999831   8.115765671201706e-18  9.449933269309279e-18 
 10155.79999999831  2.1694168434339164e-18  8.294839165817328e-18 
10156.499999998308  -3.027639011839109e-18  8.246623154709866e-18 
10157.199999998309  -6.705817277328214e-18  8.504456625534721e-18 
 10157.89999999831   -8.89061140374827e-18  8.765696859855074e-18 
10158.599999998309 -1.0119048939922325e-17   8.84528254361085e-18 
10159.299999998308 -1.0955690693446816e-17  8.788497947171692e-18 
10159.999999998308 -1.1568452487967873e-17  8.422100179608166e-18 
10160.699999998309 -1.1598569841941164e-17   7.96285215887691e-18 
10161.399999998308  -1.043244653412662e-17  7.501414817174504e-18 
10162.099999998307  -7.725022365486704e-18   7.60254895492563e-18 
10162.799999998308  -3.790950929545411e-18  7.970022494420344e-18 
10163.499999998308   4.678547581533425e-19  8.568032122081874e-18 
10164.199999998307    4.03769475878646e-18  8.620926990531565e-18 
10164.899999998306    6.28524203418042e-18  8.677855817390503e-18 
10165.599999998307   7.094060444332358e-18  8.734684837027441e-18 
10166.299999998308   6.600133980382715e-18  8.767556580093667e-18 
10166.999999998307   4.800175617200193e-18  8.873973161053812e-18 
10167.699999998305  1.3995539366099449e-18  9.101741787178171e-18 
10168.399999998306   -3.89905493037202e-18  9.986931841107207e-18 
10169.099999998307 -1.0838531671308289e-17 1.1362934094687369e-17 
10169.799999998306 -1.8260260558156776e-17 1.3597429370700495e-17 
10170.499999998305 -2.4353509917873152e-17 1.5629965998758865e-17 
10171.199999998305 -2.7408911734820973e-17 1.7267820837866445e-17 
10171.899999998306 -2.6565694465383342e-17 1.7701811225930042e-17 
10172.599999998305 -2.2122572228814142e-17    1.6976523559637e-17 
10173.299999998304  -1.535616000917198e-17 1.5497475688425826e-17 
10173.999999998305  -8.047093577375989e-18 1.2754890663848922e-17 
10174.699999998305 -1.9074420784221173e-18 1.0392329466737943e-17 
10175.399999998304  1.9393060593706535e-18  8.383174425676417e-18 
10176.099999998303  3.2419122448785816e-18  8.051781326161686e-18 
10176.799999998304  2.5573994945818824e-18  7.977496765825935e-18 
10177.499999998305   8.865570974058898e-19   8.15413637905562e-18 
10178.199999998304  -8.067952098350389e-19  8.205761400230334e-18 
10178.899999998303  -1.977871202452773e-18  8.564107748149893e-18 
10179.599999998303  -2.601014100333123e-18   9.33169312391411e-18 
10180.299999998304 -2.9237655112135935e-18  9.758096794461093e-18 
10180.999999998303  -3.065219811645682e-18  9.878538137864326e-18 
10181.699999998302  -2.813283535428995e-18  9.504724757539629e-18 
10182.399999998303  -1.805754104190323e-18  9.306799947721262e-18 
10183.099999998303    1.11850478891477e-19  9.104132982082593e-18 
10183.799999998302  2.7192850487276722e-18   8.75549051552118e-18 
10184.499999998301   5.569729762344184e-18  8.631587958753391e-18 
10185.199999998302   8.229903967825799e-18  8.634186294793532e-18 
10185.899999998303  1.0367417024863025e-17  8.807493159080999e-18 
10186.599999998301  1.1702727175277158e-17  9.633922029034583e-18 
  10187.2999999983   1.203635306965872e-17 1.0877186206880313e-17 
10187.999999998301  1.1425557599280641e-17 1.2586806942648923e-17 
10188.699999998302  1.0320246070253622e-17  1.370968620431164e-17 
  10189.3999999983   9.407236501925955e-18 1.4357103842066904e-17 
  10190.0999999983   9.189012857624147e-18 1.4147957222632155e-17 
  10190.7999999983   9.645609417955412e-18 1.3417896258195997e-17 
10191.499999998301  1.0279049306066583e-17 1.2135545958033563e-17 
  10192.1999999983  1.0490038330157245e-17   1.03365082511201e-17 
10192.899999998299   9.941034278794174e-18  9.002808969579992e-18 
  10193.5999999983   8.648620076052963e-18   8.41494534689115e-18 
  10194.2999999983  6.8579061280325006e-18   8.40408003643815e-18 
  10194.9999999983    4.90375164013178e-18  8.406333277157337e-18 
10195.699999998298  3.1420921827088536e-18  8.228872228694435e-18 
10196.399999998299  1.8737193633529994e-18  8.202938197050704e-18 
  10197.0999999983  1.2256879462433053e-18  8.242240144641136e-18 
10197.799999998299   1.085713134293023e-18  8.354061000515242e-18 
10198.499999998297   1.197804257765131e-18  8.390773817714441e-18 
10199.199999998298  1.3475278086436176e-18  8.475427485529153e-18 
10199.899999998299  1.4889576264152952e-18   9.00187429227797e-18 
10200.599999998298  1.7467073994813516e-18  9.710879395243561e-18 
10201.299999998297  2.3477192752408574e-18 1.0537968443187542e-17 
10201.999999998297   3.547578988420757e-18 1.1372997159079003e-17 
10202.699999998298  5.5359864880499045e-18 1.1675511546799248e-17 
10203.399999998297   8.284439503798033e-18  1.151044680616439e-17 
10204.099999998296  1.1405519480643619e-17  1.132599734737313e-17 
10204.799999998297  1.4166286479989366e-17 1.0976403519981141e-17 
10205.499999998297   1.571455705460414e-17 1.0424974477898859e-17 
10206.199999998296   1.539612405224923e-17 1.0708317173678398e-17 
10206.899999998295  1.2987257576938444e-17 1.1313955531350905e-17 
10207.599999998296   8.782075668033188e-18 1.2326770423575246e-17 
10208.299999998297  3.5599782434122015e-18 1.3576312321562095e-17 
10208.999999998296 -1.5394098160638902e-18 1.4948365015317143e-17 
10209.699999998295  -5.231855778519027e-18 1.6500301132507462e-17 
10210.399999998295  -6.402805344205177e-18 1.6920727210259063e-17 
10211.099999998296 -4.5099993183306916e-18 1.6777678584514566e-17 
10211.799999998295   2.999687498229789e-20  1.592664442622336e-17 
10212.499999998294   5.745055607825658e-18 1.4561320190306986e-17 
10213.199999998295  1.0579270964628738e-17 1.2864999246662918e-17 
10213.899999998295   1.285548444269225e-17 1.0639467976349206e-17 
10214.599999998294  1.2149018766791103e-17  9.350995574509297e-18 
10215.299999998293   9.429788546452627e-18  8.751265632933223e-18 
10215.999999998294   6.357446046137733e-18  8.467717955458466e-18 
10216.699999998295   4.247479220812111e-18  8.396203549777346e-18 
10217.399999998293   3.420320767826248e-18   8.53690698799723e-18 
10218.099999998292  3.2874182510435003e-18  8.862827919616239e-18 
10218.799999998293  2.9678046396924434e-18  9.006427738422368e-18 
10219.499999998294    1.91705784566818e-18   8.88576433635436e-18 
10220.199999998293  1.6145278109794018e-19  8.889382460724626e-18 
10220.899999998292 -1.8923369286548654e-18  8.980754534320285e-18 
10221.599999998292  -3.808081073044713e-18   9.19959859481971e-18 
10222.299999998293  -5.340687140868125e-18   9.56131772078364e-18 
10222.999999998292  -6.403352827110581e-18  1.030167251936698e-17 
 10223.69999999829  -6.892414627160915e-18 1.2012493924092016e-17 
10224.399999998292  -6.595503289468393e-18 1.3314760015654293e-17 
10225.099999998292 -5.3547491314770054e-18 1.4323210957135443e-17 
10225.799999998291 -3.3813966421228352e-18  1.470423035196008e-17 
 10226.49999999829 -1.3640282757634671e-18 1.4435643938114602e-17 
 10227.19999999829  -9.575654602059636e-20 1.3737180769621175e-17 
10227.899999998292   1.752945341634238e-19 1.2481041379048243e-17 
 10228.59999999829   9.516807732068344e-20  1.182328731650245e-17 
 10229.29999999829    8.39877680432522e-19 1.1661697790124032e-17 
 10229.99999999829   3.236973343267308e-18 1.2058318082388775e-17 
 10230.69999999829    7.03389862957286e-18 1.2262593069690032e-17 
 10231.39999999829  1.0882506849990198e-17 1.2250580662722395e-17 
10232.099999998289    1.30668837044495e-17 1.1566516281055871e-17 
 10232.79999999829   1.247328280903395e-17 1.0699391277650815e-17 
 10233.49999999829   9.177916207039459e-18  9.615597009822739e-18 
10234.199999998289   4.329488880948833e-18  8.891782475346629e-18 
10234.899999998288  -4.980224293114349e-19  8.477200826317665e-18 
10235.599999998289  -4.006649508930715e-18  8.588658805168158e-18 
 10236.29999999829  -5.559315181003261e-18  8.424436489704577e-18 
10236.999999998288 -5.2179720531495336e-18  8.257065498852925e-18 
10237.699999998287  -3.604799704096355e-18  8.349473266097679e-18 
10238.399999998288 -1.6721935520432377e-18   8.60296037736548e-18 
10239.099999998289 -3.6550904038584843e-19  8.832887987935226e-18 
10239.799999998288 -2.4601934792588063e-19  8.492858646166572e-18 
10240.499999998287 -1.2933230907244803e-18  8.393752207831072e-18 
10241.199999998287 -3.0273727505184237e-18   8.44747538675557e-18 
10241.899999998288  -4.839340005259568e-18  8.493525233113314e-18 
10242.599999998287  -6.269120301565996e-18  8.506890350967546e-18 
10243.299999998286  -7.084623978240685e-18  8.492780646228839e-18 
10243.999999998287  -7.226518806832856e-18   8.49597762376118e-18 
10244.699999998287  -6.755017237445312e-18  8.485622702921727e-18 
10245.399999998286  -5.847167175677931e-18  8.454187557597456e-18 
10246.099999998285 -4.7876858651151685e-18  8.588686253083718e-18 
10246.799999998286  -3.878552029023774e-18  8.670492598422155e-18 
10247.499999998287 -3.2771373277894637e-18   8.62716351265411e-18 
10248.199999998285 -2.8787205642699855e-18  8.597242545879695e-18 
10248.899999998284 -2.3916975425697176e-18  8.548238440115078e-18 
10249.599999998285 -1.6143947099445403e-18  8.429531288492205e-18 
10250.299999998286  -6.942549197982156e-19  8.657801220290475e-18 
10250.999999998285  -9.813452191256984e-20  8.951637674601893e-18 
10251.699999998284   -2.70095765608563e-19  9.003100960941359e-18 
10252.399999998284 -1.2901266716369358e-18  8.809640642132349e-18 
10253.099999998285 -2.8463004812765233e-18  8.572305675332017e-18 
10253.799999998284  -4.481336421345954e-18  8.927629738030833e-18 
10254.499999998283  -5.811571684508121e-18    9.0538774575858e-18 
10255.199999998284  -6.561332236706379e-18  9.019037033222341e-18 
10255.899999998284  -6.542174449366312e-18  8.907539349076644e-18 
10256.599999998283  -5.730691840549271e-18  8.992445234217819e-18 
10257.299999998282  -4.358949930610241e-18  9.273510976429593e-18 
10257.999999998283  -2.842105607938609e-18  9.147112817348469e-18 
10258.699999998284 -1.5512459661709588e-18  9.108827509654254e-18 
10259.399999998283  -6.469554967725122e-19  9.221417477708376e-18 
10260.099999998281 -1.2746867331157585e-19  9.128852568549487e-18 
10260.799999998282   6.297737720548972e-22  9.158645742018186e-18 
10261.499999998283 -3.4082080901494637e-19  9.495958615613567e-18 
10262.199999998282 -1.1660643799925462e-18  9.501770097872143e-18 
 10262.89999999828 -2.2820462208629364e-18  9.460350898875135e-18 
10263.599999998281 -3.3643374427252363e-18  9.520218058433004e-18 
10264.299999998282  -4.211723111468464e-18  9.680450762891626e-18 
10264.999999998281  -4.877400531178219e-18  9.906743984849083e-18 
 10265.69999999828  -5.491879617604253e-18 1.0244075716192984e-17 
 10266.39999999828  -5.977111098818599e-18 1.0217860584362904e-17 
10267.099999998281  -5.999052878554952e-18  1.004743377693237e-17 
 10267.79999999828  -5.231002151601809e-18 1.0572980877227601e-17 
 10268.49999999828  -3.639611742492649e-18  1.103156067481119e-17 
 10269.19999999828   -1.50365346815333e-18 1.1437279249829025e-17 
 10269.89999999828   8.038991970273996e-19 1.2067055375240181e-17 
 10270.59999999828  3.0159124229144636e-18 1.2486766747960779e-17 
10271.299999998279   4.990822980583809e-18 1.2663710177178932e-17 
 10271.99999999828    6.60392801944552e-18  1.240232926833768e-17 
 10272.69999999828   7.658432351709321e-18 1.2057487230432547e-17 
10273.399999998279   7.911001815385252e-18 1.1635829216567772e-17 
10274.099999998278      7.207289037969e-18 1.1346125849106362e-17 
