# Wavelength   Intensity
6041.922450683019   2.7573712347897495e-16
6043.193101343122   2.7402738747494214e-16
6044.463752003227   2.779214626312662e-16
6045.73440266333   2.7231622210281085e-16
6047.0050533234335   2.704716225717074e-16
6048.275703983538   2.70091119489933e-16
6049.546354643641   2.753417179112848e-16
6050.817005303745   2.705135771723761e-16
6052.087655963849   2.66278915361917e-16
6053.358306623953   2.649665172194853e-16
6054.628957284057   2.665996496813508e-16
6055.89960794416   2.734321880108184e-16
6057.170258604265   2.6430334336134437e-16
6058.440909264368   2.6509042225780083e-16
6059.711559924472   2.5826460725235205e-16
6060.982210584576   2.6548982476221083e-16
6062.2528612446795   2.65545834815848e-16
6063.523511904783   2.563781589996983e-16
6064.794162564887   2.59979716621644e-16
6066.064813224991   2.533286551011256e-16
6067.335463885094   2.570878932001586e-16
6068.606114545199   2.609970031912964e-16
6069.876765205302   2.5861837585672873e-16
6071.1474158654055   2.5444456806957396e-16
6072.41806652551   2.5400739318967233e-16
6073.688717185614   2.497936689748782e-16
6074.959367845718   2.4677418180637384e-16
6076.230018505821   2.457237021331009e-16
6077.5006691659255   2.4623957166775836e-16
6078.771319826029   2.4130695470876175e-16
6080.041970486132   2.4638277317540354e-16
6081.312621146237   2.441729171555763e-16
6082.58327180634   2.36465658489391e-16
6083.853922466444   2.3389867220317763e-16
6085.124573126548   2.327732830536319e-16
6086.3952237866515   2.379739594706549e-16
6087.665874446755   2.322041298526362e-16
6088.936525106859   2.298515487811966e-16
6090.207175766963   2.3062303697746764e-16
6091.477826427067   2.25356080232322e-16
6092.748477087171   2.2626822883739647e-16
6094.019127747275   2.2275674787543536e-16
6095.289778407378   2.2133259432352526e-16
6096.560429067482   2.1887704580943505e-16
6097.831079727586   2.1121174174391845e-16
6099.10173038769   2.0859446287646187e-16
6100.372381047793   2.0572106242157926e-16
6101.6430317078975   2.1005088308970643e-16
6102.913682368001   2.1042254526509386e-16
6104.184333028104   1.9926029214661748e-16
6105.454983688209   1.9658661941371949e-16
6106.725634348312   1.9548317371146355e-16
6107.996285008416   1.9567832216157706e-16
6109.26693566852   1.9382194357855085e-16
6110.537586328624   1.8856624972462573e-16
6111.808236988728   1.8238964576857797e-16
6113.078887648831   1.798707550719009e-16
6114.349538308936   1.726846069567342e-16
6115.620188969039   1.7454318253146736e-16
6116.890839629143   1.673466053231376e-16
6118.161490289247   1.7094427188748184e-16
6119.4321409493505   1.796883518206656e-16
6120.702791609454   1.7563056107750507e-16
6121.973442269558   1.61808703913989e-16
6123.244092929662   1.6011688795074654e-16
6124.514743589765   1.5966491646404756e-16
6125.78539424987   1.5905329250168095e-16
6127.056044909973   1.5540449955803604e-16
6128.326695570077   1.546955065114046e-16
6129.597346230181   1.532294777681646e-16
6130.867996890285   1.4752404912391685e-16
6132.138647550389   1.4834482404980627e-16
6133.409298210492   1.4156848106243306e-16
6134.6799488705965   1.4131441088292618e-16
6135.9505995307   1.37377547327876e-16
6137.221250190803   1.4045589005132474e-16
6138.491900850908   1.3262746596901269e-16
6139.762551511011   1.3837780059435472e-16
6141.033202171115   1.3269078168181994e-16
6142.303852831219   1.2864810518281198e-16
6143.5745034913225   1.2434732186290787e-16
6144.845154151426   1.2764114182720423e-16
6146.11580481153   1.2874421695254574e-16
6147.386455471634   1.2453934687902838e-16
6148.657106131738   1.2463237491943855e-16
6149.927756791842   1.2283023291481622e-16
6151.198407451946   1.1130961868520227e-16
6152.469058112049   1.241075585992757e-16
6153.739708772153   1.2394270481191634e-16
6155.010359432257   1.1593915666775946e-16
6156.281010092361   1.1747391419373524e-16
6157.551660752464   1.1741505863879087e-16
6158.8223114125685   1.1305282572554142e-16
6160.092962072672   1.0987154202922168e-16
6161.363612732775   1.10853014987073e-16
6162.63426339288   1.1356035727962436e-16
6163.904914052983   1.0821130451304405e-16
6165.175564713087   1.00844685440553e-16
6166.446215373191   1.066910788960696e-16
6167.7168660332945   1.1346183675994684e-16
6168.987516693399   1.0897295918619308e-16
6170.258167353502   1.0920212130309477e-16
6171.528818013607   1.106751513030394e-16
6172.79946867371   1.0936467883707369e-16
6174.070119333814   1.0437713046795866e-16
6175.340769993918   1.0590137949143257e-16
6176.6114206540215   1.0611225099062949e-16
6177.882071314125   1.0479615369649842e-16
6179.152721974229   1.0835118406334922e-16
6180.423372634333   1.0749122062875949e-16
6181.694023294436   9.801945998454549e-17
6182.964673954541   1.0243704120694208e-16
6184.235324614644   1.0481603911842419e-16
6185.505975274748   9.984771442674489e-17
6186.776625934852   1.0069531647426063e-16
6188.047276594956   1.0956090593070597e-16
6189.31792725506   1.0793876504482008e-16
6190.588577915163   1.088718975676738e-16
6191.8592285752675   1.0660118752454223e-16
6193.129879235371   1.1301146669491377e-16
6194.400529895474   1.0928895541507814e-16
6195.671180555579   1.0879657119237227e-16
6196.941831215682   1.0750127914500813e-16
6198.212481875786   1.0861341355241833e-16
6199.48313253589   1.1163555431632777e-16
6200.7537831959935   1.1148860733486895e-16
6202.024433856097   1.186027179448496e-16
6203.295084516201   1.1475166941526813e-16
6204.565735176305   1.1106891574439424e-16
6205.836385836409   1.1933143097728432e-16
6207.107036496513   1.2247987891200816e-16
6208.377687156617   1.2467753236343904e-16
6209.64833781672   1.2645481924501538e-16
6210.918988476824   1.234961331602561e-16
6212.189639136928   1.2857891317893315e-16
6213.460289797032   1.2728919963762007e-16
6214.730940457135   1.248593797493027e-16
6216.0015911172395   1.3110252873126913e-16
6217.272241777343   1.347944144761056e-16
6218.542892437446   1.3101046683781443e-16
6219.813543097551   1.3027575840029993e-16
6221.084193757654   1.3507544412613682e-16
6222.354844417758   1.4032982772597166e-16
6223.625495077862   1.409949338780235e-16
6224.8961457379655   1.4499371024756204e-16
6226.16679639807   1.4228681794126391e-16
6227.437447058173   1.396065674681349e-16
6228.708097718278   1.4054846810548167e-16
6229.978748378381   1.3796335002024115e-16
6231.249399038485   1.4495943188297785e-16
6232.520049698589   1.4503234289089072e-16
6233.790700358692   1.4098134164619802e-16
6235.061351018796   1.21516339229837e-16
6236.3320016789   1.262865376211976e-16
6237.602652339004   1.382930840647395e-16
6238.873302999107   1.445890799616807e-16
6240.143953659212   1.5185626530709798e-16
6241.414604319315   1.5551482559941592e-16
6242.685254979419   1.5559325555637574e-16
6243.955905639523   1.5623011845359257e-16
6245.226556299627   1.6292703886727089e-16
6246.497206959731   1.581350823170777e-16
6247.767857619834   1.542122609801062e-16
6249.0385082799385   1.6125238855610013e-16
6250.309158940042   1.652608528649729e-16
6251.579809600145   1.639551383418906e-16
6252.85046026025   1.6604468921342815e-16
6254.121110920353   1.7076287448787141e-16
6255.391761580457   1.7603332524392448e-16
6256.662412240561   1.7183089039013048e-16
6257.9330629006645   1.7684973265617962e-16
6259.203713560768   1.8071855564276364e-16
6260.474364220872   1.788038906050545e-16
6261.745014880976   1.725548123924573e-16
6263.01566554108   1.7128263508013033e-16
6264.286316201184   1.7302789352838862e-16
6265.556966861288   1.791941080959427e-16
6266.827617521391   1.8609894862839236e-16
6268.098268181495   1.8520470682921843e-16
6269.368918841599   1.8334237254578184e-16
6270.639569501703   1.889182051490997e-16
6271.910220161806   1.9062432802821686e-16
6273.1808708219105   1.8884612793924427e-16
6274.451521482014   1.8493037403342644e-16
6275.722172142117   1.8682722490946364e-16
6276.992822802222   1.8569185665300806e-16
6278.263473462325   1.8459476369785653e-16
6279.534124122429   1.90785674569779e-16
6280.804774782533   1.9537233150938144e-16
6282.075425442637   1.9278352088988648e-16
6283.34607610274   1.9161491982514097e-16
6284.616726762844   1.9550960378639584e-16
6285.887377422949   1.925607644596484e-16
6287.158028083052   1.9806053615128077e-16
6288.428678743156   2.0859599812367876e-16
6289.69932940326   2.076667103363122e-16
6290.969980063363   2.0740708150308895e-16
6292.240630723467   2.0361232095983048e-16
6293.511281383571   2.1113892338023418e-16
6294.781932043675   2.1195132062087966e-16
6296.052582703778   2.1492709294837183e-16
6297.3232333638825   2.188965010974423e-16
6298.593884023987   2.1032063661362733e-16
6299.864534684089   2.1399359646604859e-16
6301.135185344194   2.1535823271852427e-16
6302.405836004298   2.1651261951162367e-16
6303.676486664402   2.131016310679204e-16
6304.947137324505   2.1478873541039376e-16
6306.2177879846095   2.215889011994085e-16
6307.488438644713   2.1809736521637726e-16
6308.759089304816   2.2037565885136472e-16
6310.029739964921   2.234358300711169e-16
6311.300390625024   2.193490019797333e-16
6312.571041285128   2.1910788875734145e-16
6313.841691945232   2.2980572959270605e-16
6315.1123426053355   2.3231096188310865e-16
6316.382993265439   2.2795414203978775e-16
6317.653643925543   2.3049706729634317e-16
6318.924294585648   2.303949733564194e-16
6320.19494524575   2.288008044101276e-16
6321.465595905855   2.259394477049638e-16
6322.736246565959   2.261156305579927e-16
6324.006897226062   2.223376783247813e-16
6325.277547886166   2.20607772348692e-16
6326.54819854627   2.333881230942201e-16
6327.818849206374   2.3578620571679503e-16
6329.089499866477   2.32157490100978e-16
6330.3601505265815   2.314227419587941e-16
6331.630801186685   2.3161091562198257e-16
6332.901451846788   2.236479853546245e-16
6334.172102506893   2.2522553127932643e-16
6335.442753166996   2.3706395491772815e-16
6336.7134038271   2.3262155827695496e-16
6337.984054487204   2.356470011458697e-16
6339.254705147308   2.300605012213724e-16
6340.525355807411   2.2969151249372472e-16
6341.796006467515   2.35611028715391e-16
6343.06665712762   2.353179023760818e-16
6344.337307787723   2.3960656253692834e-16
6345.607958447827   2.3800297034909834e-16
6346.878609107931   2.3632277461910103e-16
6348.149259768034   2.441766758642797e-16
6349.419910428138   2.4159568706465706e-16
6350.690561088242   2.293477229962579e-16
6351.961211748346   2.419772489376155e-16
6353.231862408449   2.499466378311964e-16
6354.5025130685535   2.450903597165711e-16
6355.773163728658   2.4079394391030126e-16
6357.04381438876   2.4059724697808105e-16
6358.314465048865   2.374499637136597e-16
6359.585115708969   2.2603524183734233e-16
6360.855766369073   2.3469292440990615e-16
6362.126417029176   2.4743288227176206e-16
6363.39706768928   2.47297780516675e-16
6364.667718349384   2.347685221004486e-16
6365.938369009487   2.4313964283904444e-16
6367.209019669592   2.3931952424692754e-16
6368.479670329695   2.318765398602856e-16
6369.750320989799   2.3663495919972345e-16
6371.020971649903   2.4786468378640454e-16
6372.2916223100065   2.4063941333698656e-16
6373.56227297011   2.296223998991847e-16
6374.832923630214   2.421219856924776e-16
6376.103574290319   2.330012937351209e-16
6377.374224950421   2.3927775493471607e-16
6378.644875610526   2.471962159723433e-16
6379.91552627063   2.470186037512159e-16
6381.186176930733   2.4988784845070104e-16
6382.456827590837   2.539088991397744e-16
6383.727478250941   2.474113888107255e-16
6384.998128911045   2.543528238134745e-16
6386.268779571148   2.466599647073925e-16
6387.5394302312525   2.4828452096066706e-16
6388.810080891356   2.57814303361768e-16
6390.080731551459   2.5164782409641787e-16
6391.351382211564   2.543014989108268e-16
6392.622032871667   2.58647863191205e-16
6393.892683531771   2.5255052299017454e-16
6395.163334191875   2.5178641986241235e-16
6396.433984851979   2.5636767696697604e-16
6397.704635512082   2.506453606033424e-16
6398.975286172186   2.5526952522064044e-16
6400.245936832291   2.5809649768210167e-16
6401.516587492394   2.554529607932802e-16
6402.787238152498   2.564952613046562e-16
6404.057888812602   2.53933913081498e-16
6405.328539472705   2.501961684435016e-16
6406.599190132809   2.5299725346051237e-16
6407.869840792913   2.588427337086327e-16
6409.140491453017   2.5271177688750807e-16
6410.41114211312   2.451277879849279e-16
6411.6817927732245   2.5141060193162746e-16
6412.952443433329   2.559954324564374e-16
6414.223094093431   2.605040035462148e-16
6415.493744753536   2.518327419767153e-16
6416.76439541364   2.6105187504441073e-16
6418.035046073744   2.538275575070584e-16
6419.305696733847   2.5116887990430476e-16
6420.576347393951   2.569866992327413e-16
6421.846998054055   2.564119609082497e-16
6423.117648714158   2.5553469947269024e-16
6424.388299374263   2.474491876559967e-16
6425.658950034366   2.523920484196992e-16
6426.92960069447   2.530833331837771e-16
6428.200251354574   2.575853132984337e-16
6429.470902014677   2.6217707890549926e-16
6430.741552674781   2.669512742335797e-16
6432.012203334885   2.6243102997099794e-16
6433.28285399499   2.6199869906076343e-16
6434.553504655092   2.65021230253922e-16
6435.824155315197   2.666407837188518e-16
6437.094805975301   2.6282103570364934e-16
6438.365456635404   2.627052568876715e-16
6439.636107295508   2.558772184207362e-16
6440.906757955612   2.5620687305589573e-16
6442.177408615716   2.5813387301089927e-16
6443.448059275819   2.556824537824269e-16
6444.7187099359235   2.6065443130369125e-16
6445.989360596027   2.6664263660342393e-16
6447.26001125613   2.6699055538650864e-16
6448.530661916235   2.6042986169355045e-16
6449.801312576338   2.61174668351983e-16
6451.071963236442   2.6135040121875867e-16
6452.342613896546   2.6211603959373775e-16
6453.61326455665   2.656565314341423e-16
6454.883915216754   2.705699048633685e-16
6456.154565876857   2.687962972811568e-16
6457.425216536962   2.6666312421283565e-16
6458.695867197065   2.663267197838777e-16
6459.966517857169   2.6259217798921307e-16
6461.237168517273   2.648107690363089e-16
6462.507819177376   2.6663061932348476e-16
6463.77846983748   2.659435167845839e-16
6465.049120497584   2.650136863667355e-16
6466.319771157688   2.6061705597489365e-16
6467.590421817791   2.6836497222254715e-16
6468.8610724778955   2.7179556153804547e-16
6470.131723138   2.613028350248144e-16
6471.402373798102   2.675035397151895e-16
6472.673024458207   2.6806390494935745e-16
6473.943675118311   2.6119433539822706e-16
6475.214325778415   2.6789068671164394e-16
6476.484976438518   2.693717238199181e-16
6477.755627098622   2.6227374654060466e-16
6479.026277758726   2.6312707929540416e-16
6480.296928418829   2.6534503506778955e-16
6481.567579078934   2.6147525916913987e-16
6482.838229739037   2.5728019614896494e-16
6484.108880399141   2.6501106585855494e-16
6485.379531059245   2.63795308881449e-16
6486.650181719348   2.5821307059146754e-16
6487.920832379452   2.593421125705983e-16
6489.191483039556   2.662929972846651e-16
6490.462133699661   2.6313660841606077e-16
6491.732784359763   2.608297141842137e-16
6493.0034350198675   2.6209126388003056e-16
6494.274085679972   2.6218340518282407e-16
6495.544736340075   2.566650120012419e-16
6496.815387000179   2.613450278534995e-16
6498.086037660283   2.611198229686483e-16
6499.356688320387   2.6858202441528106e-16
6500.62733898049   2.641680827875797e-16
6501.8979896405945   2.597367240449004e-16
6503.168640300698   2.5584982219884844e-16
6504.439290960801   2.5513106180354397e-16
6505.709941620906   2.5643811305049616e-16
6506.980592281009   2.5672689834595067e-16
6508.251242941113   2.5500149223239366e-16
6509.521893601217   2.528586841642975e-16
6510.792544261321   2.5236999909329096e-16
6512.063194921425   2.6178508793937773e-16
6513.333845581528   2.5734470300185427e-16
6514.604496241633   2.468654760762201e-16
6515.875146901736   2.48848009628828e-16
6517.14579756184   2.503614986868938e-16
6518.416448221944   2.477052563038635e-16
6519.687098882047   2.488994404105941e-16
6520.957749542151   2.553886656986277e-16
6522.228400202255   2.512132961944764e-16
6523.499050862359   2.452495225013161e-16
6524.769701522462   2.4644248899818497e-16
6526.0403521825665   2.47696918323289e-16
6527.311002842671   2.538851557474717e-16
6528.581653502773   2.457219551276472e-16
6529.852304162878   2.3834151883020405e-16
6531.122954822982   2.460342191176084e-16
6532.393605483086   2.47067175796785e-16
6533.664256143189   2.487797705370148e-16
6534.934906803293   2.4919561077455746e-16
6536.205557463397   2.575464291921988e-16
6537.4762081235   2.5162114255857936e-16
6538.746858783605   2.518590264678598e-16
6540.017509443708   2.5232470930039246e-16
6541.288160103812   2.4807416562217237e-16
6542.558810763916   2.460623829631046e-16
6543.829461424019   2.4240079188102227e-16
6545.100112084123   2.478034591861858e-16
6546.370762744227   2.5039781522450733e-16
6547.641413404332   2.4376358848381564e-16
6548.912064064434   2.448393732663878e-16
6550.1827147245385   2.4885494471108363e-16
6551.453365384643   2.485127169306133e-16
6552.724016044746   2.4557814481507116e-16
6553.99466670485   2.4177292870887e-16
6555.265317364954   2.472088420572133e-16
6556.535968025058   2.4835154244261855e-16
6557.806618685161   2.460734473309781e-16
6559.077269345265   2.468578792494744e-16
6560.347920005369   2.492555383555757e-16
6561.618570665472   2.448302676622048e-16
6562.889221325577   2.451496784926585e-16
6564.159871985681   2.493628997816402e-16
6565.430522645784   2.468829726005368e-16
6566.701173305888   2.4394453589717284e-16
6567.971823965992   2.4330497308243664e-16
6569.242474626096   2.4895198292310345e-16
6570.513125286199   2.5321067929344086e-16
6571.783775946304   2.5018007481750378e-16
6573.054426606407   2.4781820285342396e-16
6574.325077266511   2.427211556235416e-16
6575.595727926615   2.43943794743344e-16
6576.866378586718   2.4776213986022757e-16
6578.137029246822   2.4464381453469046e-16
6579.407679906926   2.4599567911850833e-16
6580.67833056703   2.4700182191094843e-16
6581.948981227133   2.459423689823905e-16
6583.2196318872375   2.427712893861072e-16
6584.490282547342   2.460764119462935e-16
6585.760933207444   2.5297777170272553e-16
6587.031583867549   2.482416928572715e-16
6588.302234527653   2.4631294589681427e-16
6589.572885187757   2.4573669879488533e-16
6590.84353584786   2.465127662630275e-16
6592.114186507964   2.4890057861111695e-16
6593.384837168068   2.4235682557710385e-16
6594.655487828171   2.4427090827966176e-16
6595.926138488276   2.412029814144863e-16
6597.196789148379   2.438552533305763e-16
6598.467439808483   2.4401796306578794e-16
6599.738090468587   2.4415989402401224e-16
6601.00874112869   2.477825480603005e-16
6602.279391788794   2.4709915129054387e-16
6603.550042448898   2.4582306968572566e-16
6604.820693109003   2.4748238075961724e-16
6606.091343769105   2.4752769702229534e-16
6607.3619944292095   2.4661046621953734e-16
6608.632645089314   2.440828140258121e-16
6609.903295749417   2.4129316395358927e-16
6611.173946409521   2.407567274001813e-16
6612.444597069625   2.4094386874196527e-16
6613.715247729729   2.4980653328776463e-16
6614.985898389832   2.414809935096429e-16
6616.256549049936   2.4393558911166746e-16
6617.52719971004   2.512331220593981e-16
6618.797850370143   2.4688993415257206e-16
6620.068501030248   2.5095773047242203e-16
6621.339151690352   2.4524436089429376e-16
6622.609802350455   2.431470279075533e-16
6623.880453010559   2.450387436463478e-16
6625.151103670663   2.441510531176253e-16
6626.421754330767   2.4034888103607833e-16
6627.69240499087   2.3849917283751175e-16
6628.963055650975   2.3963194705556637e-16
6630.233706311078   2.3371168968007124e-16
6631.504356971182   2.329543892856667e-16
6632.775007631286   2.4089818190237275e-16
6634.045658291389   2.44305848388736e-16
6635.316308951493   2.38771493930054e-16
6636.586959611597   2.451155060071927e-16
6637.857610271701   2.3696572556562625e-16
6639.128260931804   2.295339378957558e-16
6640.3989115919085   2.3936812276227626e-16
6641.669562252013   2.413449388424902e-16
6642.940212912115   2.354598333343061e-16
6644.21086357222   2.3875455327110892e-16
6645.481514232324   2.4087202976012627e-16
6646.752164892428   2.351137144962343e-16
6648.022815552531   2.3575542136311826e-16
6649.293466212635   2.3431207722099693e-16
6650.564116872739   2.285240893341715e-16
6651.834767532842   2.3501765566605977e-16
6653.105418192947   2.405170700156675e-16
6654.37606885305   2.310700586153811e-16
6655.646719513154   2.3314404525651285e-16
6656.917370173258   2.4268618904468777e-16
6658.188020833361   2.3902610674004273e-16
6659.458671493465   2.3669928076415557e-16
6660.729322153569   2.3011116437953003e-16
6661.999972813674   2.2789635851091724e-16
6663.270623473776   2.3038888530711103e-16
6664.5412741338805   2.309252424511802e-16
6665.811924793985   2.312698260420351e-16
6667.082575454088   2.290282327564654e-16
6668.353226114192   2.308658707355336e-16
6669.623876774296   2.3290880832519257e-16
6670.8945274344   2.307237809586317e-16
6672.165178094503   2.305471745891292e-16
6673.435828754607   2.274524867767764e-16
6674.706479414711   2.1933738174648816e-16
6675.977130074814   2.2213084346697364e-16
6677.247780734919   2.1484477193381055e-16
6678.518431395023   2.1530651076918255e-16
6679.789082055126   2.2534472469687287e-16
6681.05973271523   2.2193247893863852e-16
6682.330383375334   2.2710430329589567e-16
6683.601034035438   2.333303395653496e-16
6684.871684695541   2.31137185976451e-16
6686.142335355646   2.305567037097858e-16
6687.412986015749   2.234235480933817e-16
6688.6836366758525   2.21437679348544e-16
6689.954287335957   2.2893045339061674e-16
6691.22493799606   2.292794044951059e-16
6692.495588656164   2.2793937190277e-16
6693.766239316268   2.3059010857164313e-16
6695.036889976372   2.2635973486547954e-16
6696.307540636475   2.2872446556575633e-16
6697.5781912965795   2.24660216196373e-16
6698.848841956684   2.2943578795299273e-16
6700.119492616786   2.296413522613795e-16
6701.390143276891   2.3312183711142703e-16
6702.660793936995   2.277253107951311e-16
6703.931444597099   2.281874731469767e-16
6705.202095257202   2.1944495493078945e-16
6706.472745917306   2.1639702598410306e-16
6707.74339657741   2.290341619870962e-16
6709.014047237513   2.3170543920494023e-16
6710.284697897618   2.27665039106978e-16
6711.555348557721   2.2768600317242256e-16
6712.825999217825   2.2854055353708374e-16
6714.096649877929   2.286054044971079e-16
6715.367300538032   2.2390625099419825e-16
6716.637951198136   2.2421666209958735e-16
6717.90860185824   2.250191728775516e-16
6719.179252518345   2.248894709575033e-16
6720.449903178447   2.33823021573076e-16
6721.7205538385515   2.311792199864585e-16
6722.991204498656   2.2674352019992454e-16
6724.261855158759   2.196361196790729e-16
6725.532505818863   2.2413682924430863e-16
6726.803156478967   2.266773192811407e-16
6728.073807139071   2.352585306604352e-16
6729.344457799174   2.3711845619392804e-16
6730.615108459278   2.2104481487969562e-16
6731.885759119382   2.253813853416212e-16
6733.156409779485   2.291078803232869e-16
6734.42706043959   2.2819128479523935e-16
6735.697711099694   2.2203260087998194e-16
6736.968361759797   2.258972019367195e-16
6738.239012419901   2.3413745608496454e-16
6739.509663080005   2.295384642280677e-16
6740.780313740109   2.2115799965727247e-16
6742.050964400212   2.191648781928239e-16
6743.321615060317   2.2095615435291973e-16
6744.59226572042   2.253703209737477e-16
6745.8629163805235   2.2862996845257827e-16
6747.133567040628   2.2797883834415613e-16
6748.404217700731   2.2266023905900757e-16
6749.674868360835   2.2310567251014493e-16
6750.945519020939   2.2780403191966652e-16
6752.216169681043   2.286476502653522e-16
6753.486820341146   2.288081100692977e-16
6754.75747100125   2.2204664309806064e-16
6756.028121661355   2.2357103770532236e-16
6757.298772321457   2.2455653406967314e-16
6758.569422981562   2.251171375318575e-16
6759.840073641666   2.299842417863399e-16
6761.11072430177   2.2564227148937554e-16
6762.381374961873   2.2061746028802622e-16
6763.652025621977   2.230786733349512e-16
6764.922676282081   2.2327719668196393e-16
6766.193326942184   2.2261285815352054e-16
6767.463977602289   2.1940067098951581e-16
6768.734628262392   2.1470403211566833e-16
6770.005278922496   2.1610179529731554e-16
6771.2759295826   2.0533407424380245e-16
6772.546580242703   2.163118859380142e-16
6773.817230902807   2.223286521299371e-16
6775.087881562911   2.127990417824036e-16
6776.358532223016   2.1826871733462885e-16
6777.629182883118   2.2503129603660917e-16
6778.8998335432225   2.219743011904092e-16
6780.170484203327   2.237477234841637e-16
6781.44113486343   2.1893128238783892e-16
6782.711785523534   2.2007187842576584e-16
6783.982436183638   2.2801203144777666e-16
6785.253086843742   2.2721293527138103e-16
6786.523737503845   2.184114423862412e-16
6787.794388163949   2.141748482818712e-16
6789.065038824053   2.1619218959465533e-16
6790.335689484156   2.1983353129534236e-16
6791.606340144261   2.231847642115948e-16
6792.876990804365   2.2128968681079091e-16
6794.147641464468   2.1919243323338927e-16
6795.418292124572   2.1866829189260626e-16
6796.688942784676   2.1465606887503005e-16
6797.95959344478   2.2034445098121432e-16
6799.230244104883   2.1940421793998244e-16
6800.500894764988   2.2278649990770767e-16
6801.771545425091   2.1708455203947754e-16
6803.0421960851945   2.139609856975793e-16
6804.312846745299   2.1152961732715523e-16
6805.583497405402   2.1676672939579996e-16
6806.854148065506   2.16729843757925e-16
6808.12479872561   2.1574774876025304e-16
6809.395449385714   2.124480392699953e-16
6810.666100045817   2.1044614307360877e-16
6811.936750705921   2.152743499869665e-16
6813.207401366026   2.095981704491786e-16
6814.478052026128   2.1072060821829877e-16
6815.748702686233   2.1648314541203718e-16
6817.019353346337   2.12262247886971e-16
6818.2900040064405   2.0734972149069207e-16
6819.560654666544   2.1140473290699442e-16
6820.831305326648   2.139282028755426e-16
6822.101955986752   2.076044931193584e-16
6823.372606646855   2.017269050285812e-16
6824.64325730696   2.0631480604782493e-16
6825.913907967063   2.121516703826849e-16
6827.184558627167   2.0583522658100138e-16
6828.455209287271   2.0689182077336232e-16
6829.725859947374   2.074763793860862e-16
6830.996510607478   2.019561862594911e-16
6832.267161267582   2.0714235723729238e-16
6833.537811927687   2.0646684846185707e-16
6834.80846258779   2.027266421343577e-16
6836.0791132478935   2.063376362327314e-16
6837.349763907998   2.0876728406748135e-16
6838.620414568101   2.046796751175995e-16
6839.891065228205   2.033630021057621e-16
6841.161715888309   2.0256065014647546e-16
6842.432366548413   1.9717561171452664e-16
6843.703017208516   1.9811796233812665e-16
6844.97366786862   1.9868892871902506e-16
6846.244318528724   1.9446147992350745e-16
6847.514969188827   1.9044596141837083e-16
6848.785619848932   1.9763900491112375e-16
6850.056270509036   2.0281912754428603e-16
6851.326921169139   2.033585022432298e-16
6852.597571829243   2.0144979290593105e-16
6853.868222489347   1.9131718774418108e-16
6855.138873149451   1.739962904151167e-16
6856.409523809554   1.7775791079431384e-16
6857.680174469659   1.8272896187329212e-16
6858.950825129762   1.8654211891337377e-16
6860.2214757898655   1.9070062716791875e-16
6861.49212644997   1.8776348748375526e-16
6862.762777110073   1.8738851658591763e-16
6864.033427770177   1.8301131501230342e-16
6865.304078430281   1.669455087528331e-16
6866.574729090385   1.5276493313615483e-16
6867.845379750488   1.3403268039361777e-16
6869.116030410592   1.2491946614899855e-16
6870.386681070697   1.2669969117611068e-16
6871.657331730799   1.340738276660086e-16
6872.927982390904   1.3944400331671107e-16
6874.198633051008   1.4514562031269618e-16
6875.4692837111115   1.5213145837072702e-16
6876.739934371215   1.5935888610718254e-16
6878.010585031319   1.629632627606558e-16
6879.281235691423   1.6918651970325156e-16
6880.551886351526   1.7004572874912264e-16
6881.822537011631   1.5880386776849416e-16
6883.093187671734   1.6305012334241878e-16
6884.3638383318375   1.713413450512869e-16
6885.634488991942   1.6511919983943442e-16
6886.905139652046   1.5868405231112708e-16
6888.175790312149   1.6079278053798607e-16
6889.446440972253   1.633622946881514e-16
6890.717091632358   1.6331380205192108e-16
6891.987742292461   1.6100182562239047e-16
6893.2583929525645   1.61481405089214e-16
6894.529043612669   1.629149024733235e-16
6895.799694272772   1.627043486114818e-16
6897.070344932876   1.6707784441595178e-16
6898.34099559298   1.7063920767757229e-16
6899.611646253084   1.7185832631668764e-16
6900.882296913187   1.7352440041926745e-16
6902.152947573291   1.7330969080202828e-16
6903.423598233395   1.6880567251434235e-16
6904.694248893498   1.7830824398201272e-16
6905.964899553603   1.7936581755621892e-16
6907.235550213707   1.7560438246547899e-16
6908.50620087381   1.7268960974507893e-16
6909.776851533914   1.7938786688262713e-16
6911.047502194018   1.8140330237127994e-16
6912.318152854122   1.7732298584567836e-16
6913.588803514225   1.817582356459591e-16
6914.85945417433   1.8229567805099194e-16
6916.130104834433   1.8715940740857514e-16
6917.4007554945365   1.8984226515499493e-16
6918.671406154641   1.894300248074781e-16
6919.942056814744   1.900042337363777e-16
6921.212707474848   1.9290587744609533e-16
6922.483358134952   1.8700949581180093e-16
6923.754008795056   1.8467953316703096e-16
6925.024659455159   1.891820559121694e-16
6926.295310115263   1.8796423429225453e-16
6927.565960775368   1.9557372682748095e-16
6928.83661143547   1.8664990385591188e-16
6930.107262095575   1.932424936332901e-16
6931.377912755679   2.0011312197560456e-16
6932.6485634157825   1.9770863366636601e-16
6933.919214075886   1.9541444492872774e-16
6935.18986473599   1.9118563293956065e-16
6936.460515396094   1.9091576030163155e-16
6937.731166056197   1.9226096773587958e-16
6939.001816716302   1.9255018978269752e-16
6940.272467376405   1.9146540527506078e-16
6941.5431180365085   1.9340049174773263e-16
6942.813768696613   1.9236551013041648e-16
