# wavelength flux fluxerr
# GROUPS UCSC,YSE
# SNID ztf24abcnhxx
# OBS_GROUP UCSC
# RA 321.33487499999995
# OBS_DATE 2024-09-02 08:30:06.86
# DEC 15.587611111111112
# INSTRUMENT KAST
# OBSERVER MIKE RICH K-RYAN HINDS JACOB WISE
# REDUCER K-RYAN HINDS
6.375045359394676780e+03 3.051134729080958174e-01 1.419757802435196031e-02
6.377575886711222665e+03 2.972839333559611497e-01 1.418838380448365390e-02
6.380106414027768551e+03 3.008357181145822623e-01 1.426111993674979844e-02
6.382636941344314437e+03 3.012048985947988755e-01 1.424271782175043355e-02
6.385167468660860322e+03 2.975659427998915696e-01 1.426067373429158562e-02
6.387697995977406208e+03 2.897812393455336255e-01 1.417861941896139850e-02
6.390228523293952094e+03 2.905950360476813876e-01 1.402070419729740947e-02
6.392759050610497980e+03 2.953960828422252383e-01 1.389902024863671516e-02
6.395289577927043865e+03 2.984712411809419819e-01 1.377599495618970701e-02
6.397820105243589751e+03 2.923453772893077618e-01 1.372751968513255885e-02
6.400350632560135637e+03 2.793701899114935938e-01 1.367387139174308479e-02
6.402881159876681522e+03 2.829020221776610833e-01 1.359217851923108338e-02
6.405411687193227408e+03 2.880146467792393250e-01 1.356329047715369371e-02
6.407942214509773294e+03 2.805191213805781625e-01 1.352011987769667634e-02
6.410472741826319179e+03 2.809967793273585035e-01 1.358386667082978755e-02
6.413003269142865065e+03 2.894486052375030427e-01 1.371117890688478176e-02
6.415533796459410951e+03 2.916041699075612170e-01 1.369279495139841610e-02
6.418064323775956836e+03 2.888859591572767171e-01 1.361664846822381245e-02
6.420594851092502722e+03 2.770591189564823309e-01 1.348389559731610204e-02
6.423125378409048608e+03 2.782659663302909925e-01 1.339895163909153412e-02
6.425655905725594494e+03 2.842152900985919772e-01 1.335770512602590943e-02
6.428186433042140379e+03 2.808616292870457221e-01 1.326006870443529641e-02
6.430716960358686265e+03 2.790714801321193539e-01 1.322442732740128010e-02
6.433247487675232151e+03 2.714069812003639393e-01 1.318937811486409900e-02
6.435778014991778036e+03 2.680094118710273365e-01 1.311373733217530840e-02
6.438308542308323922e+03 2.757546880107650256e-01 1.313623674366456474e-02
6.440839069624869808e+03 2.752886864247686693e-01 1.314202992217654471e-02
6.443369596941415693e+03 2.639355094268448498e-01 1.304118041074217756e-02
6.445900124257961579e+03 2.598422797861695277e-01 1.304558504576221363e-02
6.448430651574507465e+03 2.554329205856680218e-01 1.305699917114098475e-02
6.450961178891053351e+03 2.544166355609577823e-01 1.309873529984140542e-02
6.453491706207599236e+03 2.474958567484419059e-01 1.304886692826284084e-02
6.456022233524145122e+03 2.509004359522707395e-01 1.301063954968405961e-02
6.458552760840691008e+03 2.617806872434717547e-01 1.308856302656740377e-02
6.461083288157236893e+03 2.616698760190305229e-01 1.328170169033987373e-02
6.463613815473782779e+03 2.449249190702061929e-01 1.351271853348160260e-02
6.466144342790328665e+03 2.306999041373993253e-01 1.360832652776329185e-02
6.468674870106874550e+03 2.266115553022934326e-01 1.359084326828962318e-02
6.471205397423420436e+03 2.272204995058114130e-01 1.340752435417554879e-02
6.473735924739966322e+03 2.263953675242255936e-01 1.308039179412256309e-02
6.476266452056512207e+03 2.207747208830413421e-01 1.277302599431798073e-02
6.478796979373058093e+03 2.158511009949030113e-01 1.261357719279143294e-02
6.481327506689603979e+03 2.177873923522466171e-01 1.255361925495909921e-02
6.483858034006149865e+03 2.212096418213745364e-01 1.254443678723574790e-02
6.486388561322695750e+03 2.166131339928343280e-01 1.251155612613261310e-02
6.488919088639241636e+03 2.103364498845325115e-01 1.245020117936567611e-02
6.491449615955787522e+03 2.172979604584021895e-01 1.249902237913298915e-02
6.493980143272333407e+03 2.290622138368786365e-01 1.282766027814144678e-02
6.496510670588879293e+03 2.242814936879651555e-01 1.336535129686138371e-02
6.499041197905425179e+03 2.239285174891730290e-01 1.378132842116235046e-02
6.501571725221971064e+03 2.331970285121438557e-01 1.393799857266178263e-02
6.504102252538516950e+03 2.246560415231176611e-01 1.356906976822826356e-02
6.506632779855062836e+03 2.246318516039068069e-01 1.320504257958250195e-02
6.509163307171608722e+03 2.194791074649547202e-01 1.294182885314158586e-02
6.511693834488154607e+03 2.092022877825547578e-01 1.263380242157744957e-02
6.514224361804700493e+03 2.092709375964998952e-01 1.245684494508486964e-02
6.516754889121246379e+03 2.128894474041496121e-01 1.238369180920537160e-02
6.519285416437792264e+03 2.159866756741196658e-01 1.248043433318015739e-02
6.521815943754338150e+03 2.226227732100184153e-01 1.276947842531579898e-02
6.524346471070884036e+03 2.129803133970432916e-01 1.281084515407446625e-02
6.526876998387429921e+03 2.138975367310290698e-01 1.282248601962793569e-02
6.529407525703975807e+03 2.155919662850680207e-01 1.306152410409909884e-02
6.531938053020521693e+03 2.181580168371125561e-01 1.341412531966547014e-02
6.534468580337067579e+03 2.301291326935705206e-01 1.357925265240355998e-02
6.536999107653613464e+03 2.267409608020345968e-01 1.331478766049042604e-02
6.539529634970159350e+03 2.219535982745402813e-01 1.300193815671185464e-02
6.542060162286705236e+03 2.287721458298376809e-01 1.300765773392814628e-02
6.544590689603251121e+03 2.325958914453945259e-01 1.310705126389339649e-02
6.547121216919797007e+03 2.283238373150184575e-01 1.305745158154343437e-02
6.549651744236342893e+03 2.325737712332951457e-01 1.321200924137672442e-02
6.552182271552888778e+03 2.315312762527808044e-01 1.349785093830872286e-02
6.554712798869434664e+03 2.211108935439622669e-01 1.344728227231635140e-02
6.557243326185980550e+03 2.128237957744272824e-01 1.319815532156229029e-02
6.559773853502526435e+03 2.124022218010246654e-01 1.298295977820284469e-02
6.562304380819072321e+03 2.217710635021891141e-01 1.314920260914801027e-02
6.564834908135618207e+03 2.418045917554576263e-01 1.324500793261612630e-02
6.567365435452164093e+03 2.576497285180703867e-01 1.324184338748847847e-02
6.569895962768709978e+03 2.452928627927245531e-01 1.304835755307990307e-02
6.572426490085255864e+03 2.303028065194348550e-01 1.297391172130654864e-02
6.574957017401801750e+03 2.368962641653064305e-01 1.326186035983118079e-02
6.577487544718347635e+03 2.536803603588045908e-01 1.349163820429496660e-02
6.580018072034893521e+03 2.601629526237457801e-01 1.343115840599540256e-02
6.582548599351439407e+03 2.608748614437173541e-01 1.304880859531885699e-02
6.585079126667985292e+03 2.579464540908391612e-01 1.273319834848283746e-02
6.587609653984531178e+03 2.584579539860360486e-01 1.257753657865731504e-02
6.590140181301077064e+03 2.623708367053516066e-01 1.264353777231526713e-02
6.592670708617622950e+03 2.454528337737257315e-01 1.258417521917607439e-02
6.595201235934168835e+03 2.574128217196726132e-01 1.274802574513747393e-02
6.597731763250714721e+03 2.631707363406773914e-01 1.293378488969610697e-02
6.600262290567260607e+03 2.622131976213259996e-01 1.294881249895095052e-02
6.602792817883806492e+03 2.766226877054701050e-01 1.307443277809578613e-02
6.605323345200352378e+03 2.701173570173261429e-01 1.297469679324166937e-02
6.607853872516898264e+03 2.569051886918214955e-01 1.270564542077518531e-02
6.610384399833444149e+03 2.521966234714447253e-01 1.239796666203707085e-02
6.612914927149990035e+03 2.579542934025977341e-01 1.239668059028174729e-02
6.615445454466535921e+03 2.627889083927064662e-01 1.237210205697221455e-02
6.617975981783081806e+03 2.638090128749312480e-01 1.238296834412516007e-02
6.620506509099627692e+03 2.630083230329005595e-01 1.238555645075903495e-02
6.623037036416173578e+03 2.603390661422135821e-01 1.234090213989856924e-02
6.625567563732719464e+03 2.552491229683707119e-01 1.229530408006472217e-02
6.628098091049265349e+03 2.592559632683469895e-01 1.235459819208244506e-02
6.630628618365811235e+03 2.665829782136863169e-01 1.243876617470141693e-02
6.633159145682357121e+03 2.677218177899956530e-01 1.249595147809554573e-02
6.635689672998903006e+03 2.632990613984563244e-01 1.242535775120900444e-02
6.638220200315448892e+03 2.667335397815825959e-01 1.229497021808142500e-02
6.640750727631994778e+03 2.635200477311182010e-01 1.215065743792292582e-02
6.643281254948540663e+03 2.729965568708436208e-01 1.218537348679775943e-02
6.645811782265086549e+03 2.673383429156420132e-01 1.210006027206787967e-02
6.648342309581632435e+03 2.707706239631643141e-01 1.212612294839700809e-02
6.650872836898178321e+03 2.655872007879435115e-01 1.200542439637362901e-02
6.653403364214724206e+03 2.504213099425526279e-01 1.192861943402284859e-02
6.655933891531270092e+03 2.574414372114027794e-01 1.202654053105636084e-02
6.658464418847815978e+03 2.607775355170210418e-01 1.196265728268240160e-02
6.660994946164361863e+03 2.662276102137483003e-01 1.199051619284984688e-02
6.663525473480907749e+03 2.660957045854689951e-01 1.201181466284612608e-02
6.666056000797453635e+03 2.717183935877989231e-01 1.211168091331303598e-02
6.668586528113999520e+03 2.708488793539497452e-01 1.208237344546762154e-02
6.671117055430545406e+03 2.825445800308366562e-01 1.208709295729371025e-02
6.673647582747091292e+03 2.837657920786587074e-01 1.199762543521341353e-02
6.676178110063637178e+03 2.808799111832352424e-01 1.196617649258698013e-02
6.678708637380183063e+03 2.841617039504509279e-01 1.190696277565091686e-02
6.681239164696728949e+03 2.820274617012102913e-01 1.193182404511906013e-02
6.683769692013274835e+03 2.732187180835571882e-01 1.180139222693905865e-02
6.686300219329820720e+03 2.675543689030615568e-01 1.173141310932236323e-02
6.688830746646366606e+03 2.742139234999528830e-01 1.179663582843887976e-02
6.691361273962912492e+03 2.836577880391484840e-01 1.182824166127526694e-02
6.693891801279458377e+03 2.799661947475864943e-01 1.181359506189817894e-02
6.696422328596004263e+03 2.712681658944272045e-01 1.172325129793850770e-02
6.698952855912550149e+03 2.814209460539399132e-01 1.183779986659453699e-02
6.701483383229096034e+03 2.852777273552827841e-01 1.190021440017641381e-02
6.704013910545641920e+03 2.766498413128555267e-01 1.184937522156708466e-02
6.706544437862187806e+03 2.807891023462713020e-01 1.191649592712453951e-02
6.709074965178733692e+03 2.723322293056092414e-01 1.180468209107460829e-02
6.711605492495279577e+03 2.745214364482619906e-01 1.173107802760165949e-02
6.714136019811825463e+03 2.728774303309440818e-01 1.162186071142786575e-02
6.716666547128371349e+03 2.732805877048521404e-01 1.158663226755662565e-02
6.719197074444917234e+03 2.737693204345187370e-01 1.157919190297682088e-02
6.721727601761463120e+03 2.664533831683386089e-01 1.142853821972212268e-02
6.724258129078009006e+03 2.690161982748062730e-01 1.138470979314838878e-02
6.726788656394554891e+03 2.799812002309381431e-01 1.150018402067914426e-02
6.729319183711100777e+03 2.741581470560002232e-01 1.150090179724239277e-02
6.731849711027646663e+03 2.649266135134949463e-01 1.141092006457731373e-02
6.734380238344192549e+03 2.676199690209339344e-01 1.137670006392824465e-02
6.736910765660738434e+03 2.671825627304139084e-01 1.128479850176838072e-02
6.739441292977284320e+03 2.708009688128343306e-01 1.130331967591001116e-02
6.741971820293830206e+03 2.700742680029639686e-01 1.127062799524961891e-02
6.744502347610376091e+03 2.778406701685828817e-01 1.134827975239971996e-02
6.747032874926921977e+03 2.701079820041680790e-01 1.124820023844740405e-02
6.749563402243467863e+03 2.710079348949173683e-01 1.117125875173763383e-02
6.752093929560013748e+03 2.764031090729122120e-01 1.122166355335069490e-02
6.754624456876559634e+03 2.731638808681963737e-01 1.114448143685392925e-02
6.757154984193105520e+03 2.772823428431930859e-01 1.109491715015836419e-02
6.759685511509651406e+03 2.771335385989870392e-01 1.114380725351290721e-02
6.762216038826197291e+03 2.705118001528609151e-01 1.104514348252821562e-02
6.764746566142743177e+03 2.642996106904632603e-01 1.095701088427043779e-02
6.767277093459289063e+03 2.777328616980775378e-01 1.106188799245139999e-02
6.769807620775834948e+03 2.832276838671969332e-01 1.102754377955870654e-02
6.772338148092380834e+03 2.733580909427635874e-01 1.096928716118352777e-02
6.774868675408926720e+03 2.692516625441328526e-01 1.096140400449786313e-02
6.777399202725472605e+03 2.828424347039467102e-01 1.098698144172320819e-02
6.779929730042018491e+03 2.946262873613283984e-01 1.108858013484313731e-02
6.782460257358564377e+03 2.825773941889890839e-01 1.106349212048060582e-02
6.784990784675110262e+03 2.712170075878057585e-01 1.096719658030277829e-02
6.787521311991656148e+03 2.684857387730453238e-01 1.086185064728472857e-02
6.790051839308202034e+03 2.635215030657120372e-01 1.076767362837932965e-02
6.792582366624747920e+03 2.755162350639702717e-01 1.078690349264701219e-02
6.795112893941293805e+03 2.814996643578035473e-01 1.082870550866381690e-02
6.797643421257839691e+03 2.754516847734800322e-01 1.081260013197158157e-02
6.800173948574385577e+03 2.751676221186775129e-01 1.074772005939175247e-02
6.802704475890931462e+03 2.766929127537627320e-01 1.074454892359475236e-02
6.805235003207477348e+03 2.744102649307864628e-01 1.068925566867902181e-02
6.807765530524023234e+03 2.696573243344229098e-01 1.062383124608423136e-02
6.810296057840569119e+03 2.660944291405371032e-01 1.064089642550684889e-02
6.812826585157115005e+03 2.619697013903206084e-01 1.059290149450675504e-02
6.815357112473660891e+03 2.643214059593420040e-01 1.060281428781379917e-02
6.817887639790206777e+03 2.653692570227171865e-01 1.056727176985144262e-02
6.820418167106752662e+03 2.726215399618927560e-01 1.067657414979900250e-02
6.822948694423298548e+03 2.782627677505586372e-01 1.097466782292312419e-02
6.825479221739844434e+03 2.745555964019492645e-01 1.178547179862417769e-02
6.828009749056390319e+03 2.640415278166595159e-01 1.263509615922752370e-02
6.830540276372936205e+03 2.738760320576346663e-01 1.325323406233812860e-02
6.833070803689482091e+03 2.821972703572321328e-01 1.326682004127388570e-02
6.835601331006027976e+03 2.799579890119197056e-01 1.263984166960279917e-02
6.838131858322573862e+03 2.675302490574200109e-01 1.195654039400497089e-02
6.840662385639119748e+03 2.674264471182773995e-01 1.138612327230076500e-02
6.843192912955665633e+03 2.681487563168393207e-01 1.104765263736738438e-02
6.845723440272211519e+03 2.570945135520956715e-01 1.080750082074912952e-02
6.848253967588757405e+03 2.576600750171493814e-01 1.059539713573941569e-02
6.850784494905303291e+03 2.748413943163544593e-01 1.069542321010942196e-02
6.853315022221849176e+03 2.702991474339210831e-01 1.063338357251693116e-02
6.855845549538395062e+03 2.630190433807972905e-01 1.058207201541981092e-02
6.858376076854940948e+03 2.664160574945376725e-01 1.105116955250305677e-02
6.860906604171486833e+03 2.642614650034875723e-01 1.225817018666134142e-02
6.863437131488032719e+03 2.649195485954982665e-01 1.332123664243002256e-02
6.865967658804578605e+03 2.738550045448440717e-01 1.370680838164066440e-02
6.868498186121124490e+03 2.605622981114577019e-01 1.342630977346393785e-02
6.871028713437670376e+03 2.522708430200497065e-01 1.295880937685595959e-02
6.873559240754216262e+03 2.661560013875551300e-01 1.290053881429242821e-02
6.876089768070762148e+03 2.768501259703744499e-01 1.245238035523399227e-02
6.878620295387308033e+03 2.654398917538502434e-01 1.198188326211379467e-02
6.881150822703853919e+03 2.541357484354305751e-01 1.159344856859588491e-02
6.883681350020399805e+03 2.623585103728015011e-01 1.149893317137779501e-02
6.886211877336945690e+03 2.639182119493627687e-01 1.164220771507434339e-02
6.888742404653491576e+03 2.672346703746880103e-01 1.196457066506661192e-02
6.891272931970037462e+03 2.764763604763351701e-01 1.217886818619312063e-02
6.893803459286583347e+03 2.667459886092181098e-01 1.187284412498980889e-02
6.896333986603129233e+03 2.581055972699773382e-01 1.144690052728452971e-02
6.898864513919675119e+03 2.629612210082542534e-01 1.167335908017225199e-02
6.901395041236221005e+03 2.642318415281443289e-01 1.177675376734639220e-02
6.903925568552766890e+03 2.567236058476209393e-01 1.146382626449050923e-02
6.906456095869312776e+03 2.464141950397640557e-01 1.101986004679086049e-02
6.908986623185858662e+03 2.529392930436893949e-01 1.123879173462445126e-02
6.911517150502404547e+03 2.580188533312134380e-01 1.168204978262487280e-02
6.914047677818950433e+03 2.624714561992038120e-01 1.175304994742340341e-02
6.916578205135496319e+03 2.669451972810319429e-01 1.148311271268495290e-02
6.919108732452042204e+03 2.705383307177808838e-01 1.150794181064101161e-02
6.921639259768588090e+03 2.667002951381242659e-01 1.217371458262882233e-02
6.924169787085133976e+03 2.676643387443504718e-01 1.234704764922137446e-02
6.926700314401679861e+03 2.662368417274615928e-01 1.183778414118708509e-02
6.929230841718225747e+03 2.633020247452202423e-01 1.105186894395452507e-02
6.931761369034771633e+03 2.644220173906493554e-01 1.078130980866184689e-02
6.934291896351317519e+03 2.639455508482272950e-01 1.096764989202317180e-02
6.936822423667863404e+03 2.621625379300631109e-01 1.131631046239602381e-02
6.939352950984409290e+03 2.660323409130922467e-01 1.170088594333928804e-02
6.941883478300955176e+03 2.668774661279961768e-01 1.171579212749373523e-02
6.944414005617501061e+03 2.708773443409005499e-01 1.183412548454707350e-02
6.946944532934046947e+03 2.657711038071816634e-01 1.229969806264395900e-02
6.949475060250592833e+03 2.660621381617792047e-01 1.262377571523586040e-02
6.952005587567138718e+03 2.685285765268454194e-01 1.235522144027996309e-02
6.954536114883684604e+03 2.710840320438047124e-01 1.144122180953714707e-02
6.957066642200230490e+03 2.755098451732378440e-01 1.093432895652772692e-02
6.959597169516776376e+03 2.752078064839341143e-01 1.096938919005776593e-02
6.962127696833322261e+03 2.888310347627129904e-01 1.098683602498758821e-02
6.964658224149868147e+03 2.991728540178497653e-01 1.113828383146722723e-02
6.967188751466414033e+03 2.790530049975128435e-01 1.119376869261062835e-02
6.969719278782959918e+03 2.565998659014813721e-01 1.114312793303377444e-02
6.972249806099505804e+03 2.539216525936324187e-01 1.118039828056603333e-02
6.974780333416051690e+03 3.030646318280693641e-01 1.182992574517490250e-02
6.977310860732597575e+03 3.936465625065126983e-01 1.348432597153614854e-02
6.979841388049143461e+03 4.017519323256920627e-01 1.433978080086724914e-02
6.982371915365689347e+03 3.416116770418058946e-01 1.270473388439816338e-02
6.984902442682235232e+03 2.770297509200824737e-01 1.107457372217642705e-02
6.987432969998781118e+03 2.473312670555061488e-01 1.050181627541892267e-02
6.989963497315327004e+03 2.473478391503751705e-01 1.048421005559093885e-02
6.992494024631872890e+03 2.513307258309502856e-01 1.047593553282135347e-02
6.995024551948418775e+03 2.573213000568502218e-01 1.061747551987920687e-02
6.997555079264964661e+03 2.977014562452489632e-01 1.107479343281203045e-02
7.000085606581510547e+03 3.506475645886292791e-01 1.172235419256620337e-02
7.002616133898056432e+03 3.534750591588413093e-01 1.194094674981974538e-02
7.005146661214602318e+03 3.130530529226023262e-01 1.167526914281446192e-02
7.007677188531148204e+03 2.770990823819109994e-01 1.122201326888092043e-02
7.010207715847694089e+03 2.623045257737968705e-01 1.110605893607159202e-02
7.012738243164239975e+03 2.560189971938227060e-01 1.103937748218772677e-02
7.015268770480785861e+03 2.535981352474148687e-01 1.073101695481694373e-02
7.017799297797331747e+03 2.558020694804022943e-01 1.040818151427461494e-02
7.020329825113877632e+03 2.543305351328739028e-01 1.028554636655848106e-02
7.022860352430423518e+03 2.606052179116415957e-01 1.040576394020335284e-02
7.025390879746969404e+03 2.511829530932988552e-01 1.029914275788426647e-02
7.027921407063515289e+03 2.486962985761086986e-01 1.027524886103434350e-02
7.030451934380061175e+03 2.590596088577801770e-01 1.047898518619484916e-02
7.032982461696607061e+03 2.613365770031291224e-01 1.051532619427853268e-02
7.035512989013152946e+03 2.672154404347381051e-01 1.056956583476349743e-02
7.038043516329698832e+03 2.551734153873537747e-01 1.044138802795827395e-02
7.040574043646244718e+03 2.566250689891545478e-01 1.061986780575287399e-02
7.043104570962790604e+03 2.553231636616605793e-01 1.087520816258245697e-02
7.045635098279336489e+03 2.567493259262402794e-01 1.109747619360250404e-02
7.048165625595882375e+03 2.634103035687495042e-01 1.134332068116786045e-02
7.050696152912428261e+03 2.634236209075655477e-01 1.128671067781909960e-02
7.053226680228974146e+03 2.623166861737225575e-01 1.100977881106246330e-02
7.055757207545520032e+03 2.582740929530196738e-01 1.074238660469301748e-02
7.058287734862065918e+03 2.515251078872210444e-01 1.058819973182286572e-02
7.060818262178611803e+03 2.429522840889464796e-01 1.051322345697797145e-02
7.063348789495157689e+03 2.462964018799945753e-01 1.060178810819344987e-02
7.065879316811703575e+03 2.485219977099543676e-01 1.071985258976764985e-02
7.068409844128249460e+03 2.512391929742414098e-01 1.069768460586564135e-02
7.070940371444795346e+03 2.662150851270544960e-01 1.079394259703466731e-02
7.073470898761341232e+03 2.615246387876037359e-01 1.073264435802125626e-02
7.076001426077887118e+03 2.557579524184856457e-01 1.066156368155914830e-02
7.078531953394433003e+03 2.590710214272503586e-01 1.067186860655339534e-02
7.081062480710978889e+03 2.541833904835689717e-01 1.066844811941814082e-02
7.083593008027524775e+03 2.533963532945514019e-01 1.067283405070759868e-02
7.086123535344070660e+03 2.513924698509166222e-01 1.069478931799942335e-02
7.088654062660616546e+03 2.501500148008317659e-01 1.068783606681794791e-02
7.091184589977162432e+03 2.574276202405443859e-01 1.068310413372276953e-02
7.093715117293708317e+03 2.609076889670198796e-01 1.061028755247373813e-02
7.096245644610254203e+03 2.444916046523462616e-01 1.029703824334624561e-02
7.098776171926800089e+03 2.336281357416060689e-01 1.010725151979115222e-02
7.101306699243345975e+03 2.366266931030316933e-01 1.014673569875889150e-02
7.103837226559891860e+03 2.405251993871272420e-01 1.016179905030506307e-02
7.106367753876437746e+03 2.471324690864992180e-01 1.014017436082787459e-02
7.108898281192983632e+03 2.503575003890211592e-01 1.017504543549407718e-02
7.111428808509529517e+03 2.423425989876225595e-01 1.012769832460147512e-02
7.113959335826075403e+03 2.367218881840307820e-01 1.003861730631263292e-02
7.116489863142621289e+03 2.425457639855556902e-01 1.008848885968929854e-02
7.119020390459167174e+03 2.415740049446132021e-01 1.011553520233094902e-02
7.121550917775713060e+03 2.386962772207955608e-01 1.008557407045453450e-02
7.124081445092258946e+03 2.491521114448578544e-01 1.022678574134054143e-02
7.126611972408804832e+03 2.458759451983170974e-01 1.025956714613741536e-02
7.129142499725350717e+03 2.430602013371210846e-01 1.028199869675519747e-02
7.131673027041896603e+03 2.420353405744261333e-01 1.027435664657883573e-02
7.134203554358442489e+03 2.413622113662062807e-01 1.017454060478805399e-02
7.136734081674988374e+03 2.507964660690736314e-01 1.021171380236351664e-02
7.139264608991534260e+03 2.681708749503776135e-01 1.049087418970235698e-02
7.141795136308080146e+03 2.836864165864407261e-01 1.085167586378896903e-02
7.144325663624626031e+03 2.713382918965404067e-01 1.089418612532946050e-02
7.146856190941171917e+03 2.389341541593646978e-01 1.059021420220274644e-02
7.149386718257717803e+03 2.300297722698465830e-01 1.035095710507797674e-02
7.151917245574263688e+03 2.425011681228715632e-01 1.025071956769999307e-02
7.154447772890809574e+03 2.578897181060123001e-01 1.029645188760235086e-02
7.156978300207355460e+03 2.716243201510123995e-01 1.049034560478511596e-02
7.159508827523901346e+03 2.681131129250025613e-01 1.055376048883551431e-02
7.162039354840447231e+03 2.501577916573520799e-01 1.045787507631889580e-02
7.164569882156993117e+03 2.424952709931384731e-01 1.041256673156750953e-02
7.167100409473539003e+03 2.466321283998342551e-01 1.064414576368548013e-02
7.169630936790084888e+03 2.501912586872873101e-01 1.105337338672062429e-02
7.172161464106630774e+03 2.452161676405317514e-01 1.115013092838530728e-02
7.174691991423176660e+03 2.469030149752991510e-01 1.121005218478660775e-02
7.177222518739722545e+03 2.484534719051204044e-01 1.133916410971850218e-02
7.179753046056268431e+03 2.424057293807758418e-01 1.125132653295762668e-02
7.182283573372814317e+03 2.376877320413409433e-01 1.102772552865107988e-02
7.184814100689360203e+03 2.368664277101657778e-01 1.107073547354845734e-02
7.187344628005906088e+03 2.484628700371327992e-01 1.140211757450705979e-02
7.189875155322451974e+03 2.508550772605126489e-01 1.129957876471316541e-02
7.192405682638997860e+03 2.452411105009604797e-01 1.102132701917290201e-02
7.194936209955543745e+03 2.492064516727451051e-01 1.099869580813810262e-02
7.197466737272089631e+03 2.505404547014254413e-01 1.097664405369653054e-02
7.199997264588635517e+03 2.445488247028448636e-01 1.095033434024940064e-02
7.202527791905181402e+03 2.450232986314327399e-01 1.089546186132617049e-02
7.205058319221727288e+03 2.523280594340115424e-01 1.089111265063358487e-02
7.207588846538273174e+03 2.493709162128545376e-01 1.072771184202987900e-02
7.210119373854819059e+03 2.449715563063134538e-01 1.043018133369908070e-02
7.212649901171364945e+03 2.432046632251729512e-01 1.019477414597566578e-02
7.215180428487910831e+03 2.371363793482023918e-01 9.984512694257629759e-03
7.217710955804456717e+03 2.364462427238894771e-01 9.993494952887751678e-03
7.220241483121002602e+03 2.408624661415559032e-01 1.021512820307439971e-02
7.222772010437548488e+03 2.393278434788475573e-01 1.035274813858112763e-02
7.225302537754094374e+03 2.392725569912821648e-01 1.034070739452519136e-02
7.227833065070640259e+03 2.416646520558155264e-01 1.038092574573923690e-02
7.230363592387186145e+03 2.420615722178207363e-01 1.055478641929047910e-02
7.232894119703732031e+03 2.460167511083308500e-01 1.132234142473895373e-02
7.235424647020277916e+03 2.551079220350996879e-01 1.323997137311789044e-02
7.237955174336823802e+03 2.670085938913530077e-01 1.589489402403959292e-02
7.240485701653369688e+03 2.674761793561822310e-01 1.788476340801688907e-02
7.243016228969915574e+03 2.608083225992225973e-01 1.891189919473978617e-02
7.245546756286461459e+03 2.565865539047302857e-01 1.821957151012276038e-02
7.248077283603007345e+03 2.635456468037311040e-01 1.577840995128741708e-02
7.250607810919553231e+03 2.615015834647639870e-01 1.362353489619003155e-02
7.253138338236099116e+03 2.516497862220629100e-01 1.259423485078464688e-02
7.255668865552645002e+03 2.558610044690538543e-01 1.234947532078386166e-02
7.258199392869190888e+03 2.542293274339924580e-01 1.159489716105034825e-02
7.260729920185736773e+03 2.438820246065489250e-01 1.089398292733602738e-02
7.263260447502282659e+03 2.448316690960218589e-01 1.091188754211641979e-02
7.265790974818828545e+03 2.468365092058327215e-01 1.123231787420001307e-02
7.268321502135374431e+03 2.460225664177563831e-01 1.134170372277328032e-02
7.270852029451920316e+03 2.507414170768177963e-01 1.233392449633859828e-02
7.273382556768466202e+03 2.563859740209638027e-01 1.519528328655524695e-02
7.275913084085012088e+03 2.605021676055828683e-01 1.784519355111630415e-02
7.278443611401557973e+03 2.641178801909164764e-01 1.779942166398250369e-02
7.280974138718103859e+03 2.649002879241029174e-01 1.589220629845788241e-02
7.283504666034649745e+03 2.606363251531789160e-01 1.402664440542816804e-02
7.286035193351195630e+03 2.523999511375633609e-01 1.338424152820243650e-02
7.288565720667741516e+03 2.440235699554221538e-01 1.263675817719230564e-02
7.291096247984287402e+03 2.378646123995052930e-01 1.160665042651191914e-02
7.293626775300833287e+03 2.591191007367509846e-01 1.168859068263470441e-02
7.296157302617379173e+03 2.550152939473382396e-01 1.170579224732312164e-02
7.298687829933925059e+03 2.418354352991301248e-01 1.145539013832731420e-02
7.301218357250470945e+03 2.481203564253930960e-01 1.193046896667538867e-02
7.303748884567016830e+03 2.608757277550998177e-01 1.249297154661943750e-02
7.306279411883562716e+03 2.667308218811897391e-01 1.239700865707003483e-02
7.308809939200108602e+03 2.525453707801120773e-01 1.175872042689700935e-02
7.311340466516654487e+03 2.512564069246369658e-01 1.221793184217282585e-02
7.313870993833200373e+03 2.614478451237839951e-01 1.450983096268622721e-02
7.316401521149746259e+03 2.556730923081301232e-01 1.589762971525489343e-02
7.318932048466292144e+03 2.401789879701249908e-01 1.490135963320259223e-02
7.321462575782838030e+03 2.471265230841265259e-01 1.247997208888101429e-02
7.323993103099383916e+03 2.481254935811218199e-01 1.096122844584698428e-02
7.326523630415929802e+03 2.479382324617535327e-01 1.170649772899370021e-02
7.329054157732475687e+03 2.526897055540793802e-01 1.262018744848641440e-02
7.331584685049021573e+03 2.498762965174284034e-01 1.237997331879854036e-02
7.334115212365567459e+03 2.484475239334274499e-01 1.167864025036293926e-02
7.336645739682113344e+03 2.554453077792305238e-01 1.258394346769572611e-02
7.339176266998659230e+03 2.620558045910854617e-01 1.511066492719424607e-02
7.341706794315205116e+03 2.667071858353799452e-01 1.598043632665191796e-02
7.344237321631751001e+03 2.772367884493614487e-01 1.476428702812708493e-02
