x y
8071.86260 1.82512e-17
8073.13400 1.81974e-17
8074.40550 1.81356e-17
8075.67690 1.81297e-17
8076.94830 1.80946e-17
8078.21980 1.80457e-17
8079.49120 1.80147e-17
8080.76270 1.79723e-17
8082.03410 1.79199e-17
8083.30560 1.78900e-17
8084.57700 1.78537e-17
8085.84850 1.78148e-17
8087.11990 1.77586e-17
8088.39140 1.76816e-17
8089.66280 1.76385e-17
8090.93420 1.75853e-17
8092.20570 1.74974e-17
8093.47710 1.73951e-17
8094.74860 1.72922e-17
8096.02000 1.72440e-17
8097.29150 1.72180e-17
8098.56290 1.72190e-17
8099.83440 1.71417e-17
8101.10580 1.70338e-17
8102.37730 1.69471e-17
8103.64870 1.69058e-17
8104.92010 1.68081e-17
8106.19160 1.67018e-17
8107.46300 1.66118e-17
8108.73450 1.66233e-17
8110.00590 1.65759e-17
8111.27740 1.65257e-17
8112.54880 1.64854e-17
8113.82030 1.64304e-17
8115.09170 1.63640e-17
8116.36320 1.63428e-17
8117.63460 1.62812e-17
8118.90600 1.61687e-17
8120.17750 1.61111e-17
8121.44890 1.60475e-17
8122.72040 1.59754e-17
8123.99180 1.59318e-17
8125.26330 1.58853e-17
8126.53470 1.58112e-17
8127.80620 1.57218e-17
8129.07760 1.56549e-17
8130.34910 1.56055e-17
8131.62050 1.55397e-17
8132.89190 1.54778e-17
8134.16340 1.54749e-17
8135.43480 1.54371e-17
8136.70630 1.53471e-17
8137.97770 1.52446e-17
8139.24920 1.51638e-17
8140.52060 1.51238e-17
8141.79210 1.51212e-17
8143.06350 1.51337e-17
8144.33500 1.50576e-17
8145.60640 1.49777e-17
8146.87780 1.48783e-17
8148.14930 1.48255e-17
8149.42070 1.46843e-17
8150.69220 1.46577e-17
8151.96360 1.46989e-17
8153.23510 1.46970e-17
8154.50650 1.46404e-17
8155.77800 1.44916e-17
8157.04940 1.43566e-17
8158.32090 1.42427e-17
8159.59230 1.41197e-17
8160.86370 1.40140e-17
8162.13520 1.39237e-17
8163.40660 1.38542e-17
8164.67810 1.37844e-17
8165.94950 1.37007e-17
8167.22100 1.36502e-17
8168.49240 1.36292e-17
8169.76390 1.35655e-17
8171.03530 1.35082e-17
8172.30670 1.35749e-17
8173.57820 1.35336e-17
8174.84960 1.34425e-17
8176.12110 1.33974e-17
8177.39250 1.33306e-17
8178.66400 1.32793e-17
8179.93540 1.32779e-17
8181.20690 1.31874e-17
8182.47830 1.30889e-17
8183.74980 1.30071e-17
8185.02120 1.28874e-17
8186.29260 1.28411e-17
8187.56410 1.28812e-17
8188.83550 1.28583e-17
8190.10700 1.28000e-17
8191.37840 1.27385e-17
8192.64990 1.27281e-17
8193.92130 1.27112e-17
8195.19280 1.26448e-17
8196.46420 1.26258e-17
8197.73570 1.25788e-17
8199.00710 1.25748e-17
8200.27850 1.25044e-17
8201.55000 1.24509e-17
8202.82140 1.24098e-17
8204.09290 1.23291e-17
8205.36430 1.22858e-17
8206.63580 1.22255e-17
8207.90720 1.21240e-17
8209.17870 1.20720e-17
8210.45010 1.20713e-17
8211.72160 1.20389e-17
8212.99300 1.19747e-17
8214.26440 1.19965e-17
8215.53590 1.20096e-17
8216.80730 1.19288e-17
8218.07880 1.19634e-17
8219.35020 1.20113e-17
8220.62170 1.20299e-17
8221.89310 1.20636e-17
8223.16460 1.19818e-17
8224.43600 1.19554e-17
8225.70750 1.19812e-17
8226.97890 1.19458e-17
8228.25030 1.19504e-17
8229.52180 1.19356e-17
8230.79320 1.18769e-17
8232.06470 1.17784e-17
8233.33610 1.17524e-17
8234.60760 1.17364e-17
8235.87900 1.16617e-17
8237.15050 1.16932e-17
8238.42190 1.17259e-17
8239.69340 1.16687e-17
8240.96480 1.16751e-17
8242.23620 1.17282e-17
8243.50770 1.17183e-17
8244.77910 1.16776e-17
8246.05060 1.16247e-17
8247.32200 1.15867e-17
8248.59350 1.15348e-17
8249.86490 1.14855e-17
8251.13640 1.14357e-17
8252.40780 1.13755e-17
8253.67930 1.13647e-17
8254.95070 1.13937e-17
8256.22210 1.14766e-17
8257.49360 1.15512e-17
8258.76500 1.15682e-17
8260.03650 1.15646e-17
8261.30790 1.15403e-17
8262.57940 1.15625e-17
8263.85080 1.15623e-17
8265.12230 1.15650e-17
8266.39370 1.15500e-17
8267.66520 1.15466e-17
8268.93660 1.15580e-17
8270.20800 1.15688e-17
8271.47950 1.16351e-17
8272.75090 1.16988e-17
8274.02240 1.16724e-17
8275.29380 1.16454e-17
8276.56530 1.16333e-17
8277.83670 1.16013e-17
8279.10820 1.15804e-17
8280.37960 1.15697e-17
8281.65110 1.15855e-17
8282.92250 1.15666e-17
8284.19390 1.15856e-17
8285.46540 1.16574e-17
8286.73680 1.16829e-17
8288.00830 1.16615e-17
8289.27970 1.16479e-17
8290.55120 1.16597e-17
8291.82260 1.17131e-17
8293.09410 1.17360e-17
8294.36550 1.17568e-17
8295.63700 1.18009e-17
8296.90840 1.18127e-17
8298.17980 1.18092e-17
8299.45130 1.17956e-17
8300.72270 1.17818e-17
8301.99420 1.17849e-17
8303.26560 1.18113e-17
8304.53710 1.18532e-17
8305.80850 1.18838e-17
8307.08000 1.18734e-17
8308.35140 1.18628e-17
8309.62290 1.19292e-17
8310.89430 1.19566e-17
8312.16570 1.20263e-17
8313.43720 1.21125e-17
8314.70860 1.21831e-17
8315.98010 1.22563e-17
8317.25150 1.23145e-17
8318.52300 1.23172e-17
8319.79440 1.22934e-17
8321.06590 1.22857e-17
8322.33730 1.23118e-17
8323.60880 1.23920e-17
8324.88020 1.24151e-17
8326.15160 1.24459e-17
8327.42310 1.24854e-17
8328.69450 1.25067e-17
8329.96600 1.25395e-17
8331.23740 1.25753e-17
8332.50890 1.26233e-17
8333.78030 1.26255e-17
8335.05180 1.26454e-17
8336.32320 1.27027e-17
8337.59470 1.27178e-17
8338.86610 1.27355e-17
8340.13750 1.27415e-17
8341.40900 1.28046e-17
8342.68040 1.28967e-17
8343.95190 1.29795e-17
8345.22330 1.30204e-17
8346.49480 1.30484e-17
8347.76620 1.31377e-17
8349.03770 1.32289e-17
8350.30910 1.32440e-17
8351.58060 1.33178e-17
8352.85200 1.33766e-17
8354.12340 1.33317e-17
8355.39490 1.33415e-17
8356.66630 1.33380e-17
8357.93780 1.33379e-17
8359.20920 1.33081e-17
8360.48070 1.33677e-17
8361.75210 1.34499e-17
8363.02360 1.35460e-17
8364.29500 1.35832e-17
8365.56650 1.35258e-17
8366.83790 1.35309e-17
8368.10930 1.35447e-17
8369.38080 1.35469e-17
8370.65220 1.35812e-17
8371.92370 1.35738e-17
8373.19510 1.35867e-17
8374.46660 1.36563e-17
8375.73800 1.37682e-17
8377.00950 1.38261e-17
8378.28090 1.38911e-17
8379.55240 1.39217e-17
8380.82380 1.39028e-17
8382.09520 1.38718e-17
8383.36670 1.38810e-17
8384.63810 1.38548e-17
8385.90960 1.38982e-17
8387.18100 1.39382e-17
8388.45250 1.39602e-17
8389.72390 1.39436e-17
8390.99540 1.39647e-17
8392.26680 1.39948e-17
8393.53830 1.40003e-17
8394.80970 1.40544e-17
8396.08110 1.40793e-17
8397.35260 1.40899e-17
8398.62400 1.41319e-17
8399.89550 1.41716e-17
8401.16690 1.41613e-17
8402.43840 1.42254e-17
8403.70980 1.42800e-17
8404.98130 1.43055e-17
8406.25270 1.42382e-17
8407.52420 1.41930e-17
8408.79560 1.41698e-17
8410.06700 1.41214e-17
8411.33850 1.41967e-17
8412.60990 1.42229e-17
8413.88140 1.42149e-17
8415.15280 1.42973e-17
8416.42430 1.43631e-17
8417.69570 1.43926e-17
8418.96720 1.44120e-17
8420.23860 1.44481e-17
8421.51000 1.44950e-17
8422.78150 1.45363e-17
8424.05290 1.45233e-17
8425.32440 1.45271e-17
8426.59580 1.45488e-17
8427.86730 1.44525e-17
8429.13870 1.44682e-17
8430.41020 1.44872e-17
8431.68160 1.44361e-17
8432.95310 1.44446e-17
8434.22450 1.44232e-17
8435.49590 1.44018e-17
8436.76740 1.44243e-17
8438.03880 1.44397e-17
8439.31030 1.44861e-17
8440.58170 1.45605e-17
8441.85320 1.46157e-17
8443.12460 1.46173e-17
8444.39610 1.46414e-17
8445.66750 1.47005e-17
8446.93900 1.47007e-17
8448.21040 1.46634e-17
8449.48180 1.46828e-17
8450.75330 1.47221e-17
8452.02470 1.47293e-17
8453.29620 1.47967e-17
8454.56760 1.47975e-17
8455.83910 1.48285e-17
8457.11050 1.48718e-17
8458.38200 1.48718e-17
8459.65340 1.48946e-17
8460.92490 1.49118e-17
8462.19630 1.49309e-17
8463.46770 1.50028e-17
8464.73920 1.49984e-17
8466.01060 1.49928e-17
8467.28210 1.50040e-17
8468.55350 1.50120e-17
8469.82500 1.49798e-17
8471.09640 1.49646e-17
8472.36790 1.50010e-17
8473.63930 1.49305e-17
8474.91080 1.48430e-17
8476.18220 1.48093e-17
8477.45360 1.47920e-17
8478.72510 1.48601e-17
8479.99650 1.48658e-17
8481.26800 1.48442e-17
8482.53940 1.48827e-17
8483.81090 1.48692e-17
8485.08230 1.48714e-17
8486.35380 1.49289e-17
8487.62520 1.50179e-17
8488.89670 1.50552e-17
8490.16810 1.50307e-17
8491.43950 1.50451e-17
8492.71100 1.50167e-17
8493.98240 1.49531e-17
8495.25390 1.49723e-17
8496.52530 1.49153e-17
8497.79680 1.48506e-17
8499.06820 1.49358e-17
8500.33970 1.49498e-17
8501.61110 1.49476e-17
8502.88260 1.49094e-17
8504.15400 1.48652e-17
8505.42540 1.48469e-17
8506.69690 1.48772e-17
8507.96830 1.49574e-17
8509.23980 1.49717e-17
8510.51120 1.49884e-17
8511.78270 1.49856e-17
8513.05410 1.49279e-17
8514.32560 1.49246e-17
8515.59700 1.49725e-17
8516.86850 1.49816e-17
8518.13990 1.49447e-17
8519.41130 1.49422e-17
8520.68280 1.49716e-17
8521.95420 1.50186e-17
8523.22570 1.50769e-17
8524.49710 1.51260e-17
8525.76860 1.50978e-17
8527.04000 1.49732e-17
8528.31150 1.48605e-17
8529.58290 1.49240e-17
8530.85440 1.49558e-17
8532.12580 1.49648e-17
8533.39720 1.50064e-17
8534.66870 1.50183e-17
8535.94010 1.49916e-17
8537.21160 1.50110e-17
8538.48300 1.50967e-17
8539.75450 1.51037e-17
8541.02590 1.50467e-17
8542.29740 1.50118e-17
8543.56880 1.50486e-17
8544.84030 1.50797e-17
8546.11170 1.50794e-17
8547.38310 1.50335e-17
8548.65460 1.50235e-17
8549.92600 1.50284e-17
8551.19750 1.50031e-17
8552.46890 1.50177e-17
8553.74040 1.50601e-17
8555.01180 1.50536e-17
8556.28330 1.50192e-17
8557.55470 1.50644e-17
8558.82620 1.51574e-17
8560.09760 1.51997e-17
8561.36900 1.51938e-17
8562.64050 1.52334e-17
8563.91190 1.52652e-17
8565.18340 1.52451e-17
8566.45480 1.52738e-17
8567.72630 1.53067e-17
8568.99770 1.53224e-17
8570.26920 1.53296e-17
8571.54060 1.53205e-17
8572.81210 1.53304e-17
8574.08350 1.52990e-17
8575.35490 1.53165e-17
8576.62640 1.53526e-17
8577.89780 1.53201e-17
8579.16930 1.53202e-17
8580.44070 1.53512e-17
8581.71220 1.53849e-17
8582.98360 1.53449e-17
8584.25510 1.53176e-17
8585.52650 1.53263e-17
8586.79800 1.53212e-17
8588.06940 1.53332e-17
8589.34080 1.53769e-17
8590.61230 1.53935e-17
8591.88370 1.53694e-17
8593.15520 1.54386e-17
8594.42660 1.54593e-17
8595.69810 1.54790e-17
8596.96950 1.54756e-17
8598.24100 1.54766e-17
8599.51240 1.54858e-17
8600.78390 1.54596e-17
8602.05530 1.54615e-17
8603.32670 1.54596e-17
8604.59820 1.53758e-17
8605.86960 1.53577e-17
8607.14110 1.53503e-17
8608.41250 1.53204e-17
8609.68400 1.53129e-17
8610.95540 1.53502e-17
8612.22690 1.54111e-17
8613.49830 1.54487e-17
8614.76980 1.54811e-17
8616.04120 1.54154e-17
8617.31260 1.53384e-17
8618.58410 1.52488e-17
8619.85550 1.52311e-17
8621.12700 1.52456e-17
8622.39840 1.52540e-17
8623.66990 1.52507e-17
8624.94130 1.52528e-17
8626.21280 1.52307e-17
8627.48420 1.52820e-17
8628.75570 1.52917e-17
8630.02710 1.52670e-17
8631.29850 1.51602e-17
8632.57000 1.52007e-17
8633.84140 1.51834e-17
8635.11290 1.50817e-17
8636.38430 1.50588e-17
8637.65580 1.51197e-17
8638.92720 1.51552e-17
8640.19870 1.51897e-17
8641.47010 1.52015e-17
8642.74160 1.52401e-17
8644.01300 1.52968e-17
8645.28440 1.54010e-17
8646.55590 1.54208e-17
8647.82730 1.54235e-17
8649.09880 1.54271e-17
8650.37020 1.53441e-17
8651.64170 1.53375e-17
8652.91310 1.54063e-17
8654.18460 1.54530e-17
8655.45600 1.54749e-17
8656.72750 1.54925e-17
8657.99890 1.54898e-17
8659.27030 1.54874e-17
8660.54180 1.55000e-17
8661.81320 1.54986e-17
8663.08470 1.54572e-17
8664.35610 1.54913e-17
8665.62760 1.55880e-17
8666.89900 1.56213e-17
8668.17050 1.56676e-17
8669.44190 1.57244e-17
8670.71330 1.57076e-17
8671.98480 1.57004e-17
8673.25620 1.57209e-17
8674.52770 1.57674e-17
8675.79910 1.57933e-17
8677.07060 1.57856e-17
8678.34200 1.57645e-17
8679.61350 1.57314e-17
8680.88490 1.57561e-17
8682.15640 1.57951e-17
8683.42780 1.58461e-17
8684.69920 1.58652e-17
8685.97070 1.58648e-17
8687.24210 1.59443e-17
8688.51360 1.59706e-17
8689.78500 1.60414e-17
8691.05650 1.60556e-17
8692.32790 1.60371e-17
8693.59940 1.60592e-17
8694.87080 1.60664e-17
8696.14230 1.60252e-17
8697.41370 1.59836e-17
8698.68510 1.60037e-17
8699.95660 1.59893e-17
8701.22800 1.59552e-17
8702.49950 1.59138e-17
8703.77090 1.59523e-17
8705.04240 1.58952e-17
8706.31380 1.58770e-17
8707.58530 1.59516e-17
8708.85670 1.59379e-17
8710.12820 1.59859e-17
8711.39960 1.60410e-17
8712.67100 1.60496e-17
8713.94250 1.60358e-17
8715.21390 1.60739e-17
8716.48540 1.61440e-17
8717.75680 1.61703e-17
8719.02830 1.61568e-17
8720.29970 1.61950e-17
8721.57120 1.62422e-17
8722.84260 1.62675e-17
8724.11410 1.62606e-17
8725.38550 1.62746e-17
8726.65690 1.62879e-17
8727.92840 1.63082e-17
8729.19980 1.63113e-17
8730.47130 1.63504e-17
8731.74270 1.63807e-17
8733.01420 1.63975e-17
8734.28560 1.64113e-17
8735.55710 1.64096e-17
8736.82850 1.64232e-17
8738.10000 1.64928e-17
8739.37140 1.64941e-17
8740.64280 1.65155e-17
8741.91430 1.64900e-17
8743.18570 1.64467e-17
8744.45720 1.64453e-17
8745.72860 1.65311e-17
8747.00010 1.65968e-17
8748.27150 1.66044e-17
8749.54300 1.66253e-17
8750.81440 1.66358e-17
8752.08590 1.66867e-17
8753.35730 1.67001e-17
8754.62870 1.65810e-17
8755.90020 1.65643e-17
8757.17160 1.65774e-17
8758.44310 1.66138e-17
8759.71450 1.65981e-17
8760.98600 1.65202e-17
8762.25740 1.65589e-17
8763.52890 1.65552e-17
8764.80030 1.65836e-17
8766.07180 1.66065e-17
8767.34320 1.65651e-17
8768.61460 1.65358e-17
8769.88610 1.65281e-17
8771.15750 1.65172e-17
8772.42900 1.64968e-17
8773.70040 1.64695e-17
8774.97190 1.64432e-17
8776.24330 1.64655e-17
8777.51480 1.65004e-17
8778.78620 1.63872e-17
8780.05770 1.63177e-17
8781.32910 1.63578e-17
8782.60050 1.64025e-17
8783.87200 1.64410e-17
8785.14340 1.64456e-17
8786.41490 1.64712e-17
8787.68630 1.65038e-17
8788.95780 1.64926e-17
8790.22920 1.65387e-17
8791.50070 1.66732e-17
8792.77210 1.66782e-17
8794.04360 1.66985e-17
8795.31500 1.67676e-17
8796.58640 1.66856e-17
8797.85790 1.66779e-17
8799.12930 1.66828e-17
8800.40080 1.66895e-17
8801.67220 1.66734e-17
8802.94370 1.66956e-17
8804.21510 1.67095e-17
8805.48660 1.67029e-17
8806.75800 1.67514e-17
8808.02950 1.67560e-17
8809.30090 1.67108e-17
8810.57230 1.67292e-17
8811.84380 1.67316e-17
8813.11520 1.67088e-17
8814.38670 1.65908e-17
8815.65810 1.65100e-17
8816.92960 1.64485e-17
8818.20100 1.64313e-17
8819.47250 1.64986e-17
8820.74390 1.64508e-17
8822.01540 1.63650e-17
8823.28680 1.62710e-17
8824.55820 1.61481e-17
8825.82970 1.60841e-17
8827.10110 1.60335e-17
8828.37260 1.59779e-17
8829.64400 1.59643e-17
8830.91550 1.58625e-17
8832.18690 1.57593e-17
8833.45840 1.56615e-17
8834.72980 1.55375e-17
8836.00130 1.55087e-17
8837.27270 1.54828e-17
8838.54410 1.55293e-17
8839.81560 1.55520e-17
8841.08700 1.55713e-17
8842.35850 1.55889e-17
8843.62990 1.55605e-17
8844.90140 1.55261e-17
8846.17280 1.55597e-17
8847.44430 1.55724e-17
8848.71570 1.55666e-17
8849.98720 1.55660e-17
8851.25860 1.55496e-17
8852.53000 1.55172e-17
8853.80150 1.54304e-17
8855.07290 1.53794e-17
8856.34440 1.54010e-17
8857.61580 1.53596e-17
8858.88730 1.53253e-17
8860.15870 1.53662e-17
8861.43020 1.53891e-17
8862.70160 1.53192e-17
8863.97310 1.52429e-17
8865.24450 1.52043e-17
8866.51590 1.51515e-17
8867.78740 1.50777e-17
8869.05880 1.50257e-17
8870.33030 1.49696e-17
8871.60170 1.49647e-17
8872.87320 1.49364e-17
8874.14460 1.48881e-17
8875.41610 1.48296e-17
8876.68750 1.47772e-17
8877.95900 1.46809e-17
8879.23040 1.46169e-17
8880.50180 1.46224e-17
8881.77330 1.46680e-17
8883.04470 1.46232e-17
8884.31620 1.46211e-17
8885.58760 1.45752e-17
8886.85910 1.46048e-17
8888.13050 1.44844e-17
8889.40200 1.43739e-17
8890.67340 1.44339e-17
8891.94490 1.44172e-17
8893.21630 1.43249e-17
8894.48770 1.42437e-17
8895.75920 1.42123e-17
8897.03060 1.41380e-17
8898.30210 1.40560e-17
8899.57350 1.39610e-17
8900.84500 1.38307e-17
8902.11640 1.37732e-17
8903.38790 1.36824e-17
8904.65930 1.36077e-17
8905.93080 1.35955e-17
8907.20220 1.34947e-17
8908.47360 1.33648e-17
8909.74510 1.32715e-17
8911.01650 1.31744e-17
8912.28800 1.31335e-17
8913.55940 1.30697e-17
8914.83090 1.28889e-17
8916.10230 1.27818e-17
8917.37380 1.27164e-17
8918.64520 1.25943e-17
8919.91660 1.24257e-17
8921.18810 1.22777e-17
8922.45950 1.21923e-17
8923.73100 1.20935e-17
8925.00240 1.20680e-17
8926.27390 1.20449e-17
8927.54530 1.19221e-17
8928.81680 1.17932e-17
8930.08820 1.16911e-17
8931.35970 1.15677e-17
8932.63110 1.15185e-17
8933.90250 1.14718e-17
8935.17400 1.14439e-17
8936.44540 1.13547e-17
8937.71690 1.12643e-17
8938.98830 1.11854e-17
8940.25980 1.10536e-17
8941.53120 1.08881e-17
8942.80270 1.07704e-17
8944.07410 1.07156e-17
8945.34560 1.05901e-17
8946.61700 1.05009e-17
8947.88840 1.04202e-17
8949.15990 1.03313e-17
8950.43130 1.02820e-17
8951.70280 1.02091e-17
8952.97420 1.01645e-17
8954.24570 1.00775e-17
8955.51710 1.00045e-17
8956.78860 9.96275e-18
8958.06000 9.93186e-18
8959.33150 9.83860e-18
8960.60290 9.81718e-18
8961.87430 9.74628e-18
8963.14580 9.64774e-18
8964.41720 9.62339e-18
8965.68870 9.52604e-18
8966.96010 9.40339e-18
8968.23160 9.29760e-18
8969.50300 9.24234e-18
8970.77450 9.12570e-18
8972.04590 8.97245e-18
8973.31740 8.87678e-18
8974.58880 8.80038e-18
8975.86020 8.68972e-18
8977.13170 8.54158e-18
8978.40310 8.47696e-18
8979.67460 8.42167e-18
8980.94600 8.30290e-18
8982.21750 8.20973e-18
8983.48890 8.13986e-18
8984.76040 8.10300e-18
8986.03180 8.01723e-18
8987.30330 7.94005e-18
8988.57470 7.86480e-18
8989.84610 7.76695e-18
8991.11760 7.69984e-18
8992.38900 7.58968e-18
8993.66050 7.46632e-18
8994.93190 7.39311e-18
8996.20340 7.30801e-18
8997.47480 7.29752e-18
8998.74630 7.26675e-18
9000.01770 7.20760e-18
9001.28920 7.10123e-18
9002.56060 7.03535e-18
9003.83200 7.01379e-18
9005.10350 6.91304e-18
9006.37490 6.78657e-18
9007.64640 6.70424e-18
9008.91780 6.66148e-18
9010.18930 6.65930e-18
9011.46070 6.59911e-18
9012.73220 6.55289e-18
9014.00360 6.48136e-18
9015.27510 6.47763e-18
9016.54650 6.55738e-18
9017.81790 6.50041e-18
9019.08940 6.45008e-18
9020.36080 6.39731e-18
9021.63230 6.37225e-18
9022.90370 6.34164e-18
9024.17520 6.27227e-18
9025.44660 6.25643e-18
9026.71810 6.23695e-18
9027.98950 6.21118e-18
9029.26100 6.22846e-18
9030.53240 6.36089e-18
9031.80380 6.43758e-18
9033.07530 6.47303e-18
9034.34670 6.67897e-18
9035.61820 6.65291e-18
9036.88960 6.61134e-18
9038.16110 6.52878e-18
9039.43250 6.45350e-18
9040.70400 6.37843e-18
9041.97540 6.32675e-18
9043.24690 6.26157e-18
9044.51830 6.24770e-18
9045.78970 6.14134e-18
9047.06120 5.95789e-18
9048.33260 5.87675e-18
9049.60410 5.75338e-18
9050.87550 5.59319e-18
9052.14700 5.58842e-18
9053.41840 5.54599e-18
9054.68990 5.44878e-18
9055.96130 5.36707e-18
9057.23280 5.32920e-18
9058.50420 5.23376e-18
9059.77560 5.09796e-18
9061.04710 4.95891e-18
9062.31850 4.80386e-18
9063.59000 4.70660e-18
9064.86140 4.62370e-18
9066.13290 4.54592e-18
9067.40430 4.49973e-18
9068.67580 4.39291e-18
9069.94720 4.38929e-18
9071.21870 4.39646e-18
9072.49010 4.39582e-18
9073.76150 4.29689e-18
9075.03300 4.17731e-18
9076.30440 4.15748e-18
9077.57590 4.13178e-18
9078.84730 4.14126e-18
9080.11880 4.16379e-18
9081.39020 4.11988e-18
9082.66170 4.06661e-18
9083.93310 3.98338e-18
9085.20460 3.98768e-18
9086.47600 4.07958e-18
9087.74740 4.14361e-18
9089.01890 4.25806e-18
9090.29030 4.39078e-18
9091.56180 4.43408e-18
9092.83320 4.37825e-18
9094.10470 4.32407e-18
9095.37610 4.35273e-18
9096.64760 4.35432e-18
9097.91900 4.40124e-18
9099.19050 4.44491e-18
9100.46190 4.40317e-18
9101.73330 4.31464e-18
9103.00480 4.32907e-18
9104.27620 4.30441e-18
9105.54770 4.25213e-18
9106.81910 4.21445e-18
9108.09060 4.22102e-18
9109.36200 4.21126e-18
9110.63350 4.19035e-18
9111.90490 4.16995e-18
9113.17640 4.17753e-18
9114.44780 4.18711e-18
9115.71920 4.16004e-18
9116.99070 4.10219e-18
9118.26210 4.10141e-18
9119.53360 4.10699e-18
9120.80500 4.11017e-18
9122.07650 4.07706e-18
9123.34790 4.01960e-18
9124.61940 3.98004e-18
9125.89080 3.94352e-18
9127.16230 3.95628e-18
9128.43370 3.93939e-18
9129.70510 3.97539e-18
9130.97660 4.01482e-18
9132.24800 4.07953e-18
9133.51950 4.14587e-18
9134.79090 4.18932e-18
9136.06240 4.19200e-18
9137.33380 4.12249e-18
9138.60530 4.13192e-18
9139.87670 4.11446e-18
9141.14820 4.08838e-18
9142.41960 4.06812e-18
9143.69100 4.09101e-18
9144.96250 4.13072e-18
9146.23390 4.13276e-18
9147.50540 4.12172e-18
9148.77680 4.13156e-18
9150.04830 4.16286e-18
9151.31970 4.13853e-18
9152.59120 4.13036e-18
9153.86260 4.13739e-18
9155.13400 4.14492e-18
9156.40550 4.16008e-18
9157.67690 4.16328e-18
9158.94840 4.21837e-18
9160.21980 4.26531e-18
9161.49130 4.28005e-18
9162.76270 4.29945e-18
9164.03420 4.28405e-18
9165.30560 4.26678e-18
9166.57710 4.28557e-18
9167.84850 4.24377e-18
9169.11990 4.21138e-18
9170.39140 4.31448e-18
9171.66280 4.39413e-18
9172.93430 4.43943e-18
9174.20570 4.53646e-18
9175.47720 4.64952e-18
9176.74860 4.70039e-18
9178.02010 4.67645e-18
9179.29150 4.74569e-18
9180.56300 4.80507e-18
9181.83440 4.72116e-18
9183.10580 4.77856e-18
9184.37730 4.71312e-18
9185.64870 4.66288e-18
9186.92020 4.76704e-18
9188.19160 4.82483e-18
9189.46310 4.85874e-18
9190.73450 4.77284e-18
9192.00600 4.72436e-18
9193.27740 4.71164e-18
9194.54890 4.68647e-18
9195.82030 4.77305e-18
9197.09170 4.79670e-18
9198.36320 4.81279e-18
9199.63460 4.84799e-18
9200.90610 4.94542e-18
9202.17750 5.00115e-18
9203.44900 5.05621e-18
9204.72040 5.10222e-18
9205.99190 5.09305e-18
9207.26330 5.13377e-18
9208.53480 5.08869e-18
9209.80620 5.08648e-18
9211.07760 5.15930e-18
9212.34910 5.16404e-18
9213.62050 5.21409e-18
9214.89200 5.28072e-18
9216.16340 5.33326e-18
9217.43490 5.36867e-18
9218.70630 5.36495e-18
9219.97780 5.33097e-18
9221.24920 5.33335e-18
9222.52070 5.31431e-18
9223.79210 5.32242e-18
9225.06350 5.34875e-18
9226.33500 5.37163e-18
9227.60640 5.41811e-18
9228.87790 5.48710e-18
9230.14930 5.54416e-18
9231.42080 5.60613e-18
9232.69220 5.64858e-18
9233.96370 5.63415e-18
9235.23510 5.66856e-18
9236.50660 5.69397e-18
9237.77800 5.77056e-18
9239.04940 5.79364e-18
9240.32090 5.80608e-18
9241.59230 5.85129e-18
9242.86380 5.86916e-18
9244.13520 5.89136e-18
9245.40670 5.92976e-18
9246.67810 5.84517e-18
9247.94960 6.00236e-18
9249.22100 6.27849e-18
9250.49250 6.29605e-18
9251.76390 6.29317e-18
9253.03530 6.29974e-18
9254.30680 6.31752e-18
9255.57820 6.35616e-18
9256.84970 6.37347e-18
9258.12110 6.32420e-18
9259.39260 6.31509e-18
9260.66400 6.40133e-18
9261.93550 6.43977e-18
9263.20690 6.43041e-18
9264.47840 6.34475e-18
9265.74980 6.25384e-18
9267.02120 6.23163e-18
9268.29270 6.16670e-18
9269.56410 6.21793e-18
9270.83560 6.27458e-18
9272.10700 6.26369e-18
9273.37850 6.27986e-18
9274.64990 6.26677e-18
9275.92140 6.30730e-18
9277.19280 6.33753e-18
9278.46430 6.31626e-18
9279.73570 6.35868e-18
9281.00710 6.34838e-18
9282.27860 6.32084e-18
9283.55000 6.38340e-18
9284.82150 6.37692e-18
9286.09290 6.23647e-18
9287.36440 6.14699e-18
9288.63580 6.00118e-18
9289.90730 5.73130e-18
9291.17870 5.75166e-18
9292.45020 5.75886e-18
9293.72160 5.78399e-18
9294.99300 5.72718e-18
9296.26450 5.72866e-18
9297.53590 5.69087e-18
9298.80740 5.68615e-18
9300.07880 5.67111e-18
9301.35030 5.62138e-18
9302.62170 5.63916e-18
9303.89320 5.61575e-18
9305.16460 5.54620e-18
9306.43610 5.53251e-18
9307.70750 5.50587e-18
9308.97890 5.48343e-18
9310.25040 5.38910e-18
9311.52180 5.37278e-18
9312.79330 5.52992e-18
9314.06470 5.60254e-18
9315.33620 5.61322e-18
9316.60760 5.65917e-18
9317.87910 5.71374e-18
9319.15050 5.70178e-18
9320.42200 5.68342e-18
9321.69340 5.62162e-18
9322.96480 5.62060e-18
9324.23630 5.69902e-18
9325.50770 5.71488e-18
9326.77920 5.72929e-18
9328.05060 5.76734e-18
9329.32210 5.84771e-18
9330.59350 5.77603e-18
9331.86500 5.70676e-18
9333.13640 5.68142e-18
9334.40790 5.69542e-18
9335.67930 5.78138e-18
9336.95070 5.83808e-18
9338.22220 5.89170e-18
9339.49360 5.98665e-18
9340.76510 6.05443e-18
