# Wavelength(angstroms) flux flux_err
3997.8133544921884 6.100372314283854e-17 3.284814945275858e-17 
3999.283432006837 1.306280314621291e-16 3.4100497591441414e-17 
4000.7535095214853 1.0775836026194471e-16 3.3556560164238794e-17 
4002.2235870361337 1.0155653722338144e-16 3.324843538606279e-17 
4003.693664550782 1.6740313153747703e-16 3.410008069241269e-17 
4005.1637420654306 8.691459334824559e-17 3.258215463754113e-17 
4006.633819580079 8.890966034149489e-17 3.348301719033793e-17 
4008.1038970947275 9.480560522442586e-17 3.3744839706545664e-17 
4009.573974609376 1.0032272785658714e-16 3.3383279060798736e-17 
4011.0440521240243 9.310636448800513e-17 3.3661575706086077e-17 
4012.514129638673 1.6471823561802791e-16 3.5026443569133274e-17 
4013.984207153321 9.646680227011405e-17 3.312894749221828e-17 
4015.4542846679697 4.001554042035501e-17 3.187534203900437e-17 
4016.924362182618 1.0258484183879306e-16 3.305996724657626e-17 
4018.3944396972665 1.1348184791332573e-16 3.295408481944702e-17 
4019.864517211915 1.4364876751111002e-16 3.31440716625382e-17 
4021.3345947265634 6.812462325128703e-17 3.271881149217979e-17 
4022.804672241212 1.2804807498391092e-16 3.2557167165597127e-17 
4024.2747497558603 1.4629157648099244e-16 3.2906224149204704e-17 
4025.7448272705087 1.5791286851732145e-16 3.3070684198592497e-17 
4027.214904785157 1.1290489936223734e-16 3.1913663662422724e-17 
4028.6849822998056 1.0171692423543302e-16 3.149487866189938e-17 
4030.155059814454 6.348506645715061e-17 3.062654085078816e-17 
4031.6251373291025 1.1140967445209669e-16 3.104484277783378e-17 
4033.095214843751 1.3595122325403856e-16 3.2632017084865825e-17 
4034.5652923583993 1.4222352869823626e-16 3.1500751644248504e-17 
4036.035369873048 1.2798636069276956e-16 3.1004876719357665e-17 
4037.505447387696 3.562333709915154e-17 3.0117586546051634e-17 
4038.9755249023447 1.2457643104025036e-16 3.162456072961299e-17 
4040.445602416993 1.2415148519852472e-16 3.1697938267391345e-17 
4041.9156799316415 9.722033072092536e-17 3.123803577297921e-17 
4043.38575744629 7.546477916162128e-17 3.137245262251908e-17 
4044.8558349609384 8.421206193813684e-17 3.1737871238642955e-17 
4046.325912475587 1.0647405317311528e-16 3.208967446188421e-17 
4047.7959899902353 1.6164272516099655e-16 3.262786463819081e-17 
4049.2660675048837 1.0282332131811455e-16 3.125129051511476e-17 
4050.736145019532 1.0774833483292057e-16 3.067848117581159e-17 
4052.2062225341806 6.347312196910534e-17 2.9855843439182704e-17 
4053.676300048829 1.2666070119075738e-16 3.0382932851668844e-17 
4055.1463775634775 9.538439342519656e-17 2.963710710672163e-17 
4056.616455078126 1.7399500663080602e-16 3.1792008555373325e-17 
4058.0865325927743 8.423581856532937e-17 2.951119036515636e-17 
4059.556610107423 1.1504167232058432e-16 3.053619618428512e-17 
4061.026687622071 7.143442434501791e-17 2.935383414286917e-17 
4062.4967651367197 6.964365111073451e-17 2.9487225288449474e-17 
4063.966842651368 6.693004871530735e-17 3.058302784184542e-17 
4065.4369201660165 1.631596552904106e-16 3.099076501810751e-17 
4066.906997680665 1.247580666678772e-16 3.081710672030813e-17 
4068.3770751953134 1.5240323683278744e-16 3.142038939337775e-17 
4069.847152709962 1.1132636082080035e-16 2.9765975228712493e-17 
4071.3172302246103 1.1872634505047933e-16 2.986515087543515e-17 
4072.7873077392587 1.3849441320839e-16 3.0318832971640885e-17 
4074.257385253907 1.5225787803810472e-16 2.990723782500185e-17 
4075.7274627685556 1.4197070259837065e-16 3.01521461520441e-17 
4077.197540283204 1.0888721695261828e-16 2.909982021164394e-17 
4078.6676177978525 1.5983822734598967e-16 3.0379336270365464e-17 
4080.137695312501 1.460024603132929e-16 3.0045386913465555e-17 
4081.6077728271493 1.0912568981449487e-16 2.8534538215915e-17 
4083.077850341798 1.1402327402018864e-16 2.9174630426243234e-17 
4084.547927856446 1.9579234073721137e-16 2.98986880861905e-17 
4086.0180053710947 9.282024602284548e-17 2.837920693176734e-17 
4087.488082885743 1.081700447440899e-16 2.8399992326199575e-17 
4088.9581604003915 1.580244518732324e-16 2.8984048013111017e-17 
4090.42823791504 1.9190044933770447e-16 2.9941820592051466e-17 
4091.8983154296884 1.31737062287881e-16 2.845511895094256e-17 
4093.368392944337 1.3686248512149638e-16 2.7798469893473463e-17 
4094.8384704589853 1.7172618917691597e-16 2.902763381394766e-17 
