# wavelength(um) flux(mJy)
4.986462230134910412e-01 8.073901224246055053e-02
4.987430219219610161e-01 7.726736943525586154e-02
4.988398208304300474e-01 7.491116627730592947e-02
4.989366197388990232e-01 7.693493174694976400e-02
4.990334186473690536e-01 7.821663339888253186e-02
4.991302175558380849e-01 7.164328763217858720e-02
4.992270164643070052e-01 7.363310836340375420e-02
4.993238153727769801e-01 7.640595576945152789e-02
4.994206142812460114e-01 7.829549759697740363e-02
4.995174131897159864e-01 7.597678093810233957e-02
4.996142120981850177e-01 7.494928798852018570e-02
4.997110110066540489e-01 7.550584607034636908e-02
4.998078099151240239e-01 7.559400862010427768e-02
4.999046088235930552e-01 7.611163492905814731e-02
5.000014077320630301e-01 7.574167063770168018e-02
5.000982066405320614e-01 7.363337643697943913e-02
5.001950055490009817e-01 7.446336572194736658e-02
5.002918044574710121e-01 7.684979728347557382e-02
5.003886033659400434e-01 7.741208112045308565e-02
5.004854022744089637e-01 7.641685543738811759e-02
5.005822011828789941e-01 7.593195968544033669e-02
5.006790000913480254e-01 7.804494615729583307e-02
5.007757989998180559e-01 7.840162119631798043e-02
5.008725979082870872e-01 7.808319588180048787e-02
5.009693968167560074e-01 7.698189190099077872e-02
5.010661957252260379e-01 7.700987073694555429e-02
5.011629946336949581e-01 7.736460398952589579e-02
5.012597935421639894e-01 7.709793184352700668e-02
5.013565924506340199e-01 7.578623395553221731e-02
5.014533913591030512e-01 7.742738394320100581e-02
5.015501902675729706e-01 7.616256254955887373e-02
5.016469891760420019e-01 7.287261148379500786e-02
5.017437880845110332e-01 7.225654120063011721e-02
5.018405869929810637e-01 7.491872818564752901e-02
5.019373859014500949e-01 7.354785027522300900e-02
5.020341848099190152e-01 7.013294214892705492e-02
5.021309837183889346e-01 6.904298980709634714e-02
5.022277826268579659e-01 7.135058483850642563e-02
5.023245815353279964e-01 7.274902194383904563e-02
5.024213804437970277e-01 7.447907607829541698e-02
5.025181793522660589e-01 7.627821707733534184e-02
5.026149782607359784e-01 7.874640305612318203e-02
5.027117771692050097e-01 7.765833466742284863e-02
5.028085760776750401e-01 7.624072334183752686e-02
5.029053749861440714e-01 7.756909676881169891e-02
5.030021738946131027e-01 7.556970979587247783e-02
5.030989728030830221e-01 7.381673294205544356e-02
5.031957717115519424e-01 7.595030074173785006e-02
5.032925706200209737e-01 7.565636003443211577e-02
5.033893695284910041e-01 7.543416366770128167e-02
5.034861684369600354e-01 7.884846686595314846e-02
5.035829673454300659e-01 8.228510007131184523e-02
5.036797662538989862e-01 7.959140456137929476e-02
5.037765651623680174e-01 7.776396278132313711e-02
5.038733640708380479e-01 7.827675117994781218e-02
5.039701629793070792e-01 7.522965630638935031e-02
5.040669618877759994e-01 7.595636677103725920e-02
5.041637607962460299e-01 7.617527186848432885e-02
5.042605597047149502e-01 6.988161584456704933e-02
5.043573586131849806e-01 7.287029200930297823e-02
5.044541575216540119e-01 7.835385741871017662e-02
5.045509564301230432e-01 7.625623443540008317e-02
5.046477553385930737e-01 7.373438248611699497e-02
5.047445542470619939e-01 7.448704529258336204e-02
5.048413531555310252e-01 7.683384945393774423e-02
5.049381520640010557e-01 7.670692313386007211e-02
5.050349509724699759e-01 7.541570012207164664e-02
5.051317498809400064e-01 7.467324723128819508e-02
5.052285487894090377e-01 7.330274815923075449e-02
5.053253476978779579e-01 7.162522011031760560e-02
5.054221466063479884e-01 7.264724930345842213e-02
5.055189455148170197e-01 7.381908828441464954e-02
5.056157444232870501e-01 7.356938106570891367e-02
5.057125433317560814e-01 7.353096833252249775e-02
5.058093422402250017e-01 7.547637822436337185e-02
5.059061411486950322e-01 7.245331689425400790e-02
5.060029400571639524e-01 6.758079435979255645e-02
5.060997389656329837e-01 6.834306324190257687e-02
5.061965378741030142e-01 7.026422288546460559e-02
5.062933367825720454e-01 7.137926150070296460e-02
5.063901356910409657e-01 7.426526317373678687e-02
5.064869345995109962e-01 7.614918257922807798e-02
5.065837335079800274e-01 7.233528908854369721e-02
5.066805324164500579e-01 6.882690195546008194e-02
5.067773313249190892e-01 7.125576215357612431e-02
5.068741302333881205e-01 7.531794626642539237e-02
5.069709291418579289e-01 7.695698603294957862e-02
5.070677280503269602e-01 7.701439063170545385e-02
5.071645269587959914e-01 7.533304691316144996e-02
5.072613258672660219e-01 7.259559536525239665e-02
5.073581247757350532e-01 7.031537938747808858e-02
5.074549236842050837e-01 7.098138279350178770e-02
5.075517225926740039e-01 6.873024671632578519e-02
5.076485215011430352e-01 7.195962304313514857e-02
5.077453204096130657e-01 7.653040526800930499e-02
5.078421193180820969e-01 7.121391549354808004e-02
5.079389182265510172e-01 6.977800149009524833e-02
5.080357171350210477e-01 7.167357434846741149e-02
5.081325160434899679e-01 7.020053035823978216e-02
5.082293149519599984e-01 6.603773790931033449e-02
5.083261138604290297e-01 6.602435039447125675e-02
5.084229127688980610e-01 7.043308117869809259e-02
5.085197116773680914e-01 6.877689466863097512e-02
5.086165105858370117e-01 6.554757632230147346e-02
5.087133094943060430e-01 6.911890079626434313e-02
5.088101084027760734e-01 6.968632272036667796e-02
5.089069073112449937e-01 6.194469174739578726e-02
5.090037062197150242e-01 5.826087600533691457e-02
5.091005051281840554e-01 6.174048142089147428e-02
5.091973040366529757e-01 6.410424558114588556e-02
5.092941029451230062e-01 6.318968684874309849e-02
5.093909018535920374e-01 6.177277351777182152e-02
5.094877007620620679e-01 6.190934138399085962e-02
5.095844996705310992e-01 6.237599349584551506e-02
5.096812985790000194e-01 6.414020605572488820e-02
5.097780974874700499e-01 6.372280738787562682e-02
5.098748963959389702e-01 5.754700635955107418e-02
5.099716953044080014e-01 5.384746494601328620e-02
5.100684942128780319e-01 5.660476192996152095e-02
5.101652931213470632e-01 5.630490657340219557e-02
5.102620920298169827e-01 5.633771214475441491e-02
5.103588909382860139e-01 5.705508610823911003e-02
5.104556898467550452e-01 5.649838878093541711e-02
5.105524887552250757e-01 5.591750537802540194e-02
5.106492876636941070e-01 5.497638363425273733e-02
5.107460865721630272e-01 5.779707901428940420e-02
5.108428854806329467e-01 5.955550324715901817e-02
5.109396843891019779e-01 5.888062041044271611e-02
5.110364832975720084e-01 5.856776980988112613e-02
5.111332822060410397e-01 5.883107096163945476e-02
5.112300811145100710e-01 6.215470374959060351e-02
5.113268800229799904e-01 6.072070695175051797e-02
5.114236789314490217e-01 5.421106190585531226e-02
5.115204778399180530e-01 5.358810469077168043e-02
5.116172767483880834e-01 5.441907844111468912e-02
5.117140756568571147e-01 5.552703232848212739e-02
5.118108745653270342e-01 5.673598275974754690e-02
5.119076734737959544e-01 5.807582137039712933e-02
5.120044723822649857e-01 5.576617420717894236e-02
5.121012712907350162e-01 5.348354921955672525e-02
5.121980701992040474e-01 5.602578514809882643e-02
5.122948691076730787e-01 5.567756762199718712e-02
5.123916680161429982e-01 5.705430387449365870e-02
5.124884669246120295e-01 6.087200540914534941e-02
5.125852658330820599e-01 5.978578453977360235e-02
5.126820647415510912e-01 5.756116293994666816e-02
5.127788636500200115e-01 5.848963033393311806e-02
5.128756625584900419e-01 5.882202282225179601e-02
5.129724614669589622e-01 6.111831667184045719e-02
5.130692603754289927e-01 5.986202858323908665e-02
5.131660592838980239e-01 5.922823708955194527e-02
5.132628581923670552e-01 6.008978047673029649e-02
5.133596571008370857e-01 6.180235266472284411e-02
5.134564560093060059e-01 6.275345743592279646e-02
5.135532549177750372e-01 6.288047118880739361e-02
5.136500538262450677e-01 6.383338973961301399e-02
5.137468527347139879e-01 6.413148135607349420e-02
5.138436516431840184e-01 6.384602368312281007e-02
5.139404505516530497e-01 6.578774393087759298e-02
5.140372494601219699e-01 6.716314939199929945e-02
5.141340483685920004e-01 6.397005633653891910e-02
5.142308472770610317e-01 6.310017704631955271e-02
5.143276461855300630e-01 6.343057219764304533e-02
5.144244450940000934e-01 6.374067619975767873e-02
5.145212440024690137e-01 6.385968839329379809e-02
5.146180429109390442e-01 6.473197125076451952e-02
5.147148418194079644e-01 6.631466155909693239e-02
5.148116407278769957e-01 6.510527945608514389e-02
5.149084396363470262e-01 6.346521276852565285e-02
5.150052385448160575e-01 6.545838096922629301e-02
5.151020374532849777e-01 6.726987059362585231e-02
5.151988363617550082e-01 6.652906378522410735e-02
5.152956352702240395e-01 6.638691193020263004e-02
5.153924341786940699e-01 6.788031404043069761e-02
5.154892330871631012e-01 6.899792141687367819e-02
5.155860319956320215e-01 6.956318903616383331e-02
5.156828309041019409e-01 7.150264803555689275e-02
5.157796298125709722e-01 7.126036118923047280e-02
5.158764287210400035e-01 6.927665650386770346e-02
5.159732276295100339e-01 7.236905164852984462e-02
5.160700265379790652e-01 7.657579396585831311e-02
5.161668254464489847e-01 7.646903715032289661e-02
5.162636243549180159e-01 7.429360243949038878e-02
5.163604232633870472e-01 7.467657789321181794e-02
5.164572221718570777e-01 7.506425824216456100e-02
5.165540210803261090e-01 7.546038268548721506e-02
5.166508199887960284e-01 7.883057094520726227e-02
5.167476188972649487e-01 7.838983045317367282e-02
5.168444178057339800e-01 7.827717434277850495e-02
5.169412167142040104e-01 7.957633368743956270e-02
5.170380156226730417e-01 7.789244294244440647e-02
5.171348145311420730e-01 7.815763347348571310e-02
5.172316134396119924e-01 7.864574707504820572e-02
5.173284123480810237e-01 7.986425020481272008e-02
5.174252112565510542e-01 8.041448270864752501e-02
5.175220101650200855e-01 8.157289520533753113e-02
5.176188090734890057e-01 8.614362583408667617e-02
5.177156079819590362e-01 8.821963709800138831e-02
5.178124068904279564e-01 8.719627685624035951e-02
5.179092057988969877e-01 8.709845227745842411e-02
5.180060047073670182e-01 8.916279783181672858e-02
5.181028036158360495e-01 8.779899663512413799e-02
5.181996025243060799e-01 8.281151217489307603e-02
5.182964014327750002e-01 8.419148063112334712e-02
5.183932003412440315e-01 8.749182290262057238e-02
5.184899992497140619e-01 8.616329121394374069e-02
5.185867981581829822e-01 9.099982606575084121e-02
5.186835970666520135e-01 9.187215291792298621e-02
5.187803959751220440e-01 8.626591846080707005e-02
5.188771948835909642e-01 8.775929615733249478e-02
5.189739937920609947e-01 8.985622527659693770e-02
5.190707927005300260e-01 8.920206922029177976e-02
5.191675916089990572e-01 9.009454163665538140e-02
5.192643905174690877e-01 9.239553035325177854e-02
5.193611894259380080e-01 9.049069318096164549e-02
5.194579883344080384e-01 9.104267817879321822e-02
5.195547872428769587e-01 9.655311867083096744e-02
5.196515861513459900e-01 9.705202836936666078e-02
5.197483850598160204e-01 9.539907237885260349e-02
5.198451839682850517e-01 9.552901395232228643e-02
5.199419828767539720e-01 9.195159557812020157e-02
5.200387817852240024e-01 8.834619409039250193e-02
5.201355806936930337e-01 8.835568891732761831e-02
5.202323796021630642e-01 9.265334925992947668e-02
5.203291785106320955e-01 9.334645261591312249e-02
5.204259774191010157e-01 9.441738748502749579e-02
5.205227763275709352e-01 9.991289227188307476e-02
5.206195752360399664e-01 1.038419824752432330e-01
5.207163741445089977e-01 1.034278033153346321e-01
5.208131730529790282e-01 1.000682503027457565e-01
5.209099719614480595e-01 9.915237447526184522e-02
5.210067708699169797e-01 1.007496213398215851e-01
5.211035697783870102e-01 1.008754494972738391e-01
5.212003686868560415e-01 9.706738464845041103e-02
5.212971675953260720e-01 9.789903212836446877e-02
5.213939665037951032e-01 1.027122350959294161e-01
5.214907654122650227e-01 1.024960806393594437e-01
5.215875643207339429e-01 1.057521882147993697e-01
5.216843632292029742e-01 1.097307368081332085e-01
5.217811621376720055e-01 1.102778076759523829e-01
5.218779610461420360e-01 1.085339205102475724e-01
5.219747599546110672e-01 1.049784327703892350e-01
5.220715588630809867e-01 9.876920104296514624e-02
5.221683577715500180e-01 9.949273197400784752e-02
5.222651566800190492e-01 1.037290410020133696e-01
5.223619555884890797e-01 1.061186091077925553e-01
5.224587544969581110e-01 1.063692593142617632e-01
5.225555534054280304e-01 1.095869595764633886e-01
5.226523523138969507e-01 1.099228014720028124e-01
5.227491512223659820e-01 1.087151780657737432e-01
5.228459501308360124e-01 1.101113930926108236e-01
5.229427490393050437e-01 1.105508606465123861e-01
5.230395479477740750e-01 1.080968573167193358e-01
5.231363468562439945e-01 1.025307521940279354e-01
5.232331457647130257e-01 1.060339728261783937e-01
5.233299446731830562e-01 1.087530243636311705e-01
5.234267435816520875e-01 1.057005405082182548e-01
5.235235424901220069e-01 1.022568940180516722e-01
5.236203413985910382e-01 1.051865396739655040e-01
5.237171403070599585e-01 1.104510972068717817e-01
5.238139392155289897e-01 1.110261041079649569e-01
5.239107381239990202e-01 1.109403202341050498e-01
5.240075370324680515e-01 1.126631149422327866e-01
5.241043359409380820e-01 1.133866881909950525e-01
5.242011348494070022e-01 1.098077237113406490e-01
5.242979337578760335e-01 1.073356971732182530e-01
5.243947326663460640e-01 1.059523768076664901e-01
5.244915315748149842e-01 1.053953512468261827e-01
5.245883304832840155e-01 1.036789000753290252e-01
5.246851293917540460e-01 1.059350730917796163e-01
5.247819283002229662e-01 1.053695295048615033e-01
5.248787272086929967e-01 1.040805924452870013e-01
5.249755261171620280e-01 1.044218301535507487e-01
5.250723250256310592e-01 1.105464185265715160e-01
5.251691239341010897e-01 1.111533325046588083e-01
5.252659228425700100e-01 1.078598442611298225e-01
5.253627217510400405e-01 1.067383303044835419e-01
5.254595206595089607e-01 1.071998187740836189e-01
5.255563195679779920e-01 1.061695831744948609e-01
5.256531184764480225e-01 1.065493693764968941e-01
5.257499173849170537e-01 1.067909734376996378e-01
5.258467162933859740e-01 1.032022929737042294e-01
5.259435152018560045e-01 1.001088210689801833e-01
5.260403141103250357e-01 1.039205911334740579e-01
5.261371130187940670e-01 1.079121642073444104e-01
5.262339119272640975e-01 1.025676608373270182e-01
5.263307108357330177e-01 1.006176810542732808e-01
5.264275097442029372e-01 1.031127536537561895e-01
5.265243086526719685e-01 1.048185110724891150e-01
5.266211075611409997e-01 1.089479483523449893e-01
5.267179064696110302e-01 1.049866318865336906e-01
5.268147053780800615e-01 9.721488187799394443e-02
5.269115042865489817e-01 9.992794827611986563e-02
5.270083031950190122e-01 1.063535662516044838e-01
5.271051021034880435e-01 1.042693766400198674e-01
5.272019010119580740e-01 1.018031767378404090e-01
5.272986999204271052e-01 1.057347011754207755e-01
5.273954988288970247e-01 1.068800346171459859e-01
5.274922977373659450e-01 1.077204935830871901e-01
5.275890966458349762e-01 1.085341081865705826e-01
5.276858955543050067e-01 1.081272180961558860e-01
5.277826944627740380e-01 1.044758310646944494e-01
5.278794933712430693e-01 1.027960308142903401e-01
5.279762922797129887e-01 1.028644016964521124e-01
5.280730911881820200e-01 1.032473378017504800e-01
5.281698900966510513e-01 1.073831640007863603e-01
5.282666890051210817e-01 1.082166424217003292e-01
5.283634879135900020e-01 1.040645231820081090e-01
5.284602868220600325e-01 1.015604500835537716e-01
5.285570857305289527e-01 1.035344993170675548e-01
5.286538846389979840e-01 1.042243368160730987e-01
5.287506835474680145e-01 1.028885462448563964e-01
5.288474824559370457e-01 1.043010322916362309e-01
5.289442813644070762e-01 1.032151330486666685e-01
5.290410802728759965e-01 1.033204273304255821e-01
5.291378791813450277e-01 1.041459151752253259e-01
5.292346780898150582e-01 1.025029436360345159e-01
5.293314769982839785e-01 1.046593406107864110e-01
